componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,530,635,BRC0130B,Nome não encontrado
Energia,kcal,127,152,BRC0130B,Nome não encontrado
Umidade,g,"76,4","91,7",BRC0130B,Nome não encontrado
Carboidrato total,g,"3,40","4,08",BRC0130B,Nome não encontrado
Carboidrato disponível,g,"1,26","1,51",BRC0130B,Nome não encontrado
Proteína,g,"9,96","11,9",BRC0130B,Nome não encontrado
Lipídios,g,"8,70","10,4",BRC0130B,Nome não encontrado
Fibra alimentar,g,"2,16","2,59",BRC0130B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0130B,Nome não encontrado
Cinzas,g,"1,53","1,83",BRC0130B,Nome não encontrado
Colesterol,mg,"42,8","51,3",BRC0130B,Nome não encontrado
Ácidos graxos saturados,g,"2,89","3,47",BRC0130B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,68","4,41",BRC0130B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,67","2,01",BRC0130B,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,05",BRC0130B,Nome não encontrado
Cálcio,mg,"66,0","79,2",BRC0130B,Nome não encontrado
Ferro,mg,"3,22","3,86",BRC0130B,Nome não encontrado
Sódio,mg,406,488,BRC0130B,Nome não encontrado
Magnésio,mg,"23,7","28,4",BRC0130B,Nome não encontrado
Fósforo,mg,"54,9","65,9",BRC0130B,Nome não encontrado
Potássio,mg,147,177,BRC0130B,Nome não encontrado
Manganês,mg,"0,60","0,72",BRC0130B,Nome não encontrado
Zinco,mg,"2,03","2,43",BRC0130B,Nome não encontrado
Cobre,mg,"0,16","0,19",BRC0130B,Nome não encontrado
Selênio,mcg,,,BRC0130B,Nome não encontrado
Vitamina A (RE),mcg,222,266,BRC0130B,Nome não encontrado
Vitamina A (RAE),mcg,111,133,BRC0130B,Nome não encontrado
Vitamina D,mcg,,,BRC0130B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0130B,Nome não encontrado
Tiamina,mg,"0,04","0,05",BRC0130B,Nome não encontrado
Riboflavina,mg,"0,07","0,08",BRC0130B,Nome não encontrado
Niacina,mg,"2,58","3,09",BRC0130B,Nome não encontrado
Vitamina B6,mg,"0,05","0,06",BRC0130B,Nome não encontrado
Vitamina B12,mcg,,,BRC0130B,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0130B,Nome não encontrado
Equivalente de folato,mcg,,,BRC0130B,Nome não encontrado
Sal de adição,g,,,BRC0130B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0130B,Nome não encontrado
Gordura de adição,g,-,-,BRC0130B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0130B,Nome não encontrado
Proteína animal,g,-,-,BRC0130B,Nome não encontrado
