componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,922,1014,BRC0787F,Nome não encontrado
Energia,kcal,220,242,BRC0787F,Nome não encontrado
Umidade,g,"55,5","61,1",BRC0787F,Nome não encontrado
Carboidrato total,g,"7,13","7,84",BRC0787F,Nome não encontrado
Carboidrato disponível,g,"6,70","7,37",BRC0787F,Nome não encontrado
Proteína,g,"24,3","26,7",BRC0787F,Nome não encontrado
Lipídios,g,"10,6","11,6",BRC0787F,Nome não encontrado
Fibra alimentar,g,"0,43","0,47",BRC0787F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0787F,Nome não encontrado
Cinzas,g,"1,81","1,99",BRC0787F,Nome não encontrado
Colesterol,mg,"71,5","78,7",BRC0787F,Nome não encontrado
Ácidos graxos saturados,g,"1,77","1,94",BRC0787F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,64","2,90",BRC0787F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,41","5,95",BRC0787F,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,05",BRC0787F,Nome não encontrado
Cálcio,mg,"16,4","18,1",BRC0787F,Nome não encontrado
Ferro,mg,"1,57","1,72",BRC0787F,Nome não encontrado
Sódio,mg,300,330,BRC0787F,Nome não encontrado
Magnésio,mg,"30,7","33,8",BRC0787F,Nome não encontrado
Fósforo,mg,200,221,BRC0787F,Nome não encontrado
Potássio,mg,296,326,BRC0787F,Nome não encontrado
Manganês,mg,"0,16","0,17",BRC0787F,Nome não encontrado
Zinco,mg,"1,45","1,60",BRC0787F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0787F,Nome não encontrado
Selênio,mcg,"27,5","30,3",BRC0787F,Nome não encontrado
Vitamina A (RE),mcg,"16,9","18,6",BRC0787F,Nome não encontrado
Vitamina A (RAE),mcg,"16,9","18,6",BRC0787F,Nome não encontrado
Vitamina D,mcg,"0,28","0,31",BRC0787F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,38","0,42",BRC0787F,Nome não encontrado
Tiamina,mg,"0,06","0,07",BRC0787F,Nome não encontrado
Riboflavina,mg,"0,21","0,23",BRC0787F,Nome não encontrado
Niacina,mg,"8,86","9,75",BRC0787F,Nome não encontrado
Vitamina B6,mg,"0,50","0,55",BRC0787F,Nome não encontrado
Vitamina B12,mcg,"1,17","1,28",BRC0787F,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0787F,Nome não encontrado
Equivalente de folato,mcg,"17,8","19,5",BRC0787F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0787F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0787F,Nome não encontrado
Gordura de adição,g,-,-,BRC0787F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0787F,Nome não encontrado
Proteína animal,g,-,-,BRC0787F,Nome não encontrado
