componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,523,287,BRC0623N,Nome não encontrado
Energia,kcal,125,68,BRC0623N,Nome não encontrado
Umidade,g,"73,4","40,4",BRC0623N,Nome não encontrado
Carboidrato total,g,"7,41","4,07",BRC0623N,Nome não encontrado
Carboidrato disponível,g,"6,37","3,50",BRC0623N,Nome não encontrado
Proteína,g,"13,2","7,28",BRC0623N,Nome não encontrado
Lipídios,g,"4,90","2,70",BRC0623N,Nome não encontrado
Fibra alimentar,g,"1,04","0,57",BRC0623N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0623N,Nome não encontrado
Cinzas,g,"1,01","0,55",BRC0623N,Nome não encontrado
Colesterol,mg,"41,9","23,1",BRC0623N,Nome não encontrado
Ácidos graxos saturados,g,"1,44","0,79",BRC0623N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,58","1,42",BRC0623N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,53","0,29",BRC0623N,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,04",BRC0623N,Nome não encontrado
Cálcio,mg,"15,9","8,74",BRC0623N,Nome não encontrado
Ferro,mg,"1,24","0,68",BRC0623N,Nome não encontrado
Sódio,mg,158,"87,4",BRC0623N,Nome não encontrado
Magnésio,mg,"17,9","9,84",BRC0623N,Nome não encontrado
Fósforo,mg,111,"61,2",BRC0623N,Nome não encontrado
Potássio,mg,200,110,BRC0623N,Nome não encontrado
Manganês,mg,"0,24","0,13",BRC0623N,Nome não encontrado
Zinco,mg,"2,89","1,59",BRC0623N,Nome não encontrado
Cobre,mg,"0,10","0,05",BRC0623N,Nome não encontrado
Selênio,mcg,"0,41","0,23",BRC0623N,Nome não encontrado
Vitamina A (RE),mcg,"90,5","49,8",BRC0623N,Nome não encontrado
Vitamina A (RAE),mcg,"45,5","25,0",BRC0623N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0623N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,89","0,49",BRC0623N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0623N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0623N,Nome não encontrado
Niacina,mg,"1,03","0,57",BRC0623N,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0623N,Nome não encontrado
Vitamina B12,mcg,"1,40","0,77",BRC0623N,Nome não encontrado
Vitamina C,mg,"9,77","5,37",BRC0623N,Nome não encontrado
Equivalente de folato,mcg,"22,5","12,4",BRC0623N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0623N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0623N,Nome não encontrado
Gordura de adição,g,-,-,BRC0623N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0623N,Nome não encontrado
Proteína animal,g,-,-,BRC0623N,Nome não encontrado
