componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,508,507,BRC0111G,Nome não encontrado
Energia,kcal,121,120,BRC0111G,Nome não encontrado
Umidade,g,"72,1","72,1",BRC0111G,Nome não encontrado
Carboidrato total,g,"18,0","18,0",BRC0111G,Nome não encontrado
Carboidrato disponível,g,"16,5","16,5",BRC0111G,Nome não encontrado
Proteína,g,"5,37","5,37",BRC0111G,Nome não encontrado
Lipídios,g,"3,35","3,35",BRC0111G,Nome não encontrado
Fibra alimentar,g,"1,57","1,57",BRC0111G,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0111G,Nome não encontrado
Cinzas,g,"1,16","1,16",BRC0111G,Nome não encontrado
Colesterol,mg,"3,53","3,53",BRC0111G,Nome não encontrado
Ácidos graxos saturados,g,"0,79","0,79",BRC0111G,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,27","1,27",BRC0111G,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,03","1,03",BRC0111G,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0111G,Nome não encontrado
Cálcio,mg,161,161,BRC0111G,Nome não encontrado
Ferro,mg,"0,73","0,73",BRC0111G,Nome não encontrado
Sódio,mg,"80,3","80,3",BRC0111G,Nome não encontrado
Magnésio,mg,"30,4","30,4",BRC0111G,Nome não encontrado
Fósforo,mg,137,137,BRC0111G,Nome não encontrado
Potássio,mg,241,241,BRC0111G,Nome não encontrado
Manganês,mg,"0,19","0,19",BRC0111G,Nome não encontrado
Zinco,mg,"1,31","1,31",BRC0111G,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0111G,Nome não encontrado
Selênio,mcg,"21,9","21,9",BRC0111G,Nome não encontrado
Vitamina A (RE),mcg,"5,19","5,19",BRC0111G,Nome não encontrado
Vitamina A (RAE),mcg,"4,57","4,57",BRC0111G,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0111G,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,37","0,37",BRC0111G,Nome não encontrado
Tiamina,mg,"0,08","0,08",BRC0111G,Nome não encontrado
Riboflavina,mg,"0,27","0,27",BRC0111G,Nome não encontrado
Niacina,mg,"0,90","0,90",BRC0111G,Nome não encontrado
Vitamina B6,mg,"0,06","0,06",BRC0111G,Nome não encontrado
Vitamina B12,mcg,"0,41","0,41",BRC0111G,Nome não encontrado
Vitamina C,mg,"1,22","1,22",BRC0111G,Nome não encontrado
Equivalente de folato,mcg,"12,3","12,3",BRC0111G,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0111G,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0111G,Nome não encontrado
Gordura de adição,g,-,-,BRC0111G,Nome não encontrado
Proteína vegetal,g,-,-,BRC0111G,Nome não encontrado
Proteína animal,g,-,-,BRC0111G,Nome não encontrado
