componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,480,263,BRC0526N,Nome não encontrado
Energia,kcal,114,62,BRC0526N,Nome não encontrado
Umidade,g,"75,8","41,7",BRC0526N,Nome não encontrado
Carboidrato total,g,"5,33","2,93",BRC0526N,Nome não encontrado
Carboidrato disponível,g,"4,41","2,43",BRC0526N,Nome não encontrado
Proteína,g,"13,2","7,25",BRC0526N,Nome não encontrado
Lipídios,g,"4,69","2,58",BRC0526N,Nome não encontrado
Fibra alimentar,g,"0,92","0,50",BRC0526N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0526N,Nome não encontrado
Cinzas,g,"0,99","0,54",BRC0526N,Nome não encontrado
Colesterol,mg,"44,4","24,4",BRC0526N,Nome não encontrado
Ácidos graxos saturados,g,"1,42","0,78",BRC0526N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,58","1,42",BRC0526N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,36","0,20",BRC0526N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0526N,Nome não encontrado
Cálcio,mg,"9,05","4,98",BRC0526N,Nome não encontrado
Ferro,mg,"1,23","0,68",BRC0526N,Nome não encontrado
Sódio,mg,123,"67,7",BRC0526N,Nome não encontrado
Magnésio,mg,"13,8","7,59",BRC0526N,Nome não encontrado
Fósforo,mg,114,"62,8",BRC0526N,Nome não encontrado
Potássio,mg,260,143,BRC0526N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0526N,Nome não encontrado
Zinco,mg,"3,00","1,65",BRC0526N,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0526N,Nome não encontrado
Selênio,mcg,"0,14","0,08",BRC0526N,Nome não encontrado
Vitamina A (RE),mcg,149,"82,0",BRC0526N,Nome não encontrado
Vitamina A (RAE),mcg,"74,8","41,1",BRC0526N,Nome não encontrado
Vitamina D,mcg,,,BRC0526N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,42","0,23",BRC0526N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0526N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0526N,Nome não encontrado
Niacina,mg,"1,83","1,01",BRC0526N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0526N,Nome não encontrado
Vitamina B12,mcg,"1,48","0,81",BRC0526N,Nome não encontrado
Vitamina C,mg,"3,68","2,02",BRC0526N,Nome não encontrado
Equivalente de folato,mcg,"8,52","4,69",BRC0526N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0526N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0526N,Nome não encontrado
Gordura de adição,g,-,-,BRC0526N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0526N,Nome não encontrado
Proteína animal,g,-,-,BRC0526N,Nome não encontrado
