componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,155,108,BRC0632B,Nome não encontrado
Energia,kcal,37,26,BRC0632B,Nome não encontrado
Umidade,g,"91,2","63,9",BRC0632B,Nome não encontrado
Carboidrato total,g,"5,02","3,51",BRC0632B,Nome não encontrado
Carboidrato disponível,g,"3,48","2,43",BRC0632B,Nome não encontrado
Proteína,g,"1,15","0,80",BRC0632B,Nome não encontrado
Lipídios,g,"1,74","1,22",BRC0632B,Nome não encontrado
Fibra alimentar,g,"1,54","1,08",BRC0632B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0632B,Nome não encontrado
Cinzas,g,"0,81","0,57",BRC0632B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0632B,Nome não encontrado
Ácidos graxos saturados,g,"0,26","0,18",BRC0632B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,26","0,88",BRC0632B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,19","0,13",BRC0632B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0632B,Nome não encontrado
Cálcio,mg,"28,1","19,6",BRC0632B,Nome não encontrado
Ferro,mg,"0,38","0,27",BRC0632B,Nome não encontrado
Sódio,mg,129,"90,5",BRC0632B,Nome não encontrado
Magnésio,mg,"11,3","7,93",BRC0632B,Nome não encontrado
Fósforo,mg,"35,1","24,5",BRC0632B,Nome não encontrado
Potássio,mg,210,147,BRC0632B,Nome não encontrado
Manganês,mg,"0,20","0,14",BRC0632B,Nome não encontrado
Zinco,mg,"0,25","0,17",BRC0632B,Nome não encontrado
Cobre,mg,"0,49","0,34",BRC0632B,Nome não encontrado
Selênio,mcg,"0,36","0,25",BRC0632B,Nome não encontrado
Vitamina A (RE),mcg,"54,7","38,3",BRC0632B,Nome não encontrado
Vitamina A (RAE),mcg,"27,4","19,2",BRC0632B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0632B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,37","0,26",BRC0632B,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0632B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0632B,Nome não encontrado
Niacina,mg,"0,01","0,01",BRC0632B,Nome não encontrado
Vitamina B6,mg,"0,07","0,05",BRC0632B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0632B,Nome não encontrado
Vitamina C,mg,"25,0","17,5",BRC0632B,Nome não encontrado
Equivalente de folato,mcg,"14,0","9,77",BRC0632B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0632B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0632B,Nome não encontrado
Gordura de adição,g,-,-,BRC0632B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0632B,Nome não encontrado
Proteína animal,g,-,-,BRC0632B,Nome não encontrado
