componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,1929,1157,BRC0119K,Nome não encontrado
Energia,kcal,463,277,BRC0119K,Nome não encontrado
Umidade,g,"22,1","13,3",BRC0119K,Nome não encontrado
Carboidrato total,g,"40,1","24,1",BRC0119K,Nome não encontrado
Carboidrato disponível,g,"39,2","23,5",BRC0119K,Nome não encontrado
Proteína,g,"5,96","3,57",BRC0119K,Nome não encontrado
Lipídios,g,"30,9","18,6",BRC0119K,Nome não encontrado
Fibra alimentar,g,"0,96","0,58",BRC0119K,Nome não encontrado
Álcool,g,"0,34","0,21",BRC0119K,Nome não encontrado
Cinzas,g,"0,90","0,54",BRC0119K,Nome não encontrado
Colesterol,mg,"76,9","46,1",BRC0119K,Nome não encontrado
Ácidos graxos saturados,g,"6,35","3,81",BRC0119K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,28","4,37",BRC0119K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"14,5","8,71",BRC0119K,Nome não encontrado
Ácidos graxos trans,g,"0,13","0,08",BRC0119K,Nome não encontrado
Cálcio,mg,"33,4","20,0",BRC0119K,Nome não encontrado
Ferro,mg,"2,09","1,25",BRC0119K,Nome não encontrado
Sódio,mg,175,105,BRC0119K,Nome não encontrado
Magnésio,mg,"15,1","9,03",BRC0119K,Nome não encontrado
Fósforo,mg,"82,7","49,6",BRC0119K,Nome não encontrado
Potássio,mg,"86,9","52,2",BRC0119K,Nome não encontrado
Manganês,mg,"0,53","0,32",BRC0119K,Nome não encontrado
Zinco,mg,"0,57","0,34",BRC0119K,Nome não encontrado
Cobre,mg,"0,08","0,05",BRC0119K,Nome não encontrado
Selênio,mcg,"17,4","10,4",BRC0119K,Nome não encontrado
Vitamina A (RE),mcg,"51,9","31,1",BRC0119K,Nome não encontrado
Vitamina A (RAE),mcg,"51,0","30,6",BRC0119K,Nome não encontrado
Vitamina D,mcg,"0,52","0,31",BRC0119K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,18","0,71",BRC0119K,Nome não encontrado
Tiamina,mg,"0,22","0,13",BRC0119K,Nome não encontrado
Riboflavina,mg,"0,20","0,12",BRC0119K,Nome não encontrado
Niacina,mg,"2,44","1,46",BRC0119K,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0119K,Nome não encontrado
Vitamina B12,mcg,"0,12","0,07",BRC0119K,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0119K,Nome não encontrado
Equivalente de folato,mcg,"63,0","37,8",BRC0119K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0119K,Nome não encontrado
Açúcar de adição,g,"10,00","6,00",BRC0119K,Nome não encontrado
Gordura de adição,g,-,-,BRC0119K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0119K,Nome não encontrado
Proteína animal,g,-,-,BRC0119K,Nome não encontrado
