componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,1178,942,BRC0277A,Nome não encontrado
Energia,kcal,281,224,BRC0277A,Nome não encontrado
Umidade,g,"40,7","32,5",BRC0277A,Nome não encontrado
Carboidrato total,g,"27,8","22,2",BRC0277A,Nome não encontrado
Carboidrato disponível,g,"24,8","19,9",BRC0277A,Nome não encontrado
Proteína,g,"16,5","13,2",BRC0277A,Nome não encontrado
Lipídios,g,"12,3","9,80",BRC0277A,Nome não encontrado
Fibra alimentar,g,"2,94","2,35",BRC0277A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0277A,Nome não encontrado
Cinzas,g,"2,88","2,30",BRC0277A,Nome não encontrado
Colesterol,mg,"35,4","28,3",BRC0277A,Nome não encontrado
Ácidos graxos saturados,g,"6,60","5,28",BRC0277A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,95","2,36",BRC0277A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,65","0,52",BRC0277A,Nome não encontrado
Ácidos graxos trans,g,"0,49","0,39",BRC0277A,Nome não encontrado
Cálcio,mg,415,332,BRC0277A,Nome não encontrado
Ferro,mg,"1,74","1,39",BRC0277A,Nome não encontrado
Sódio,mg,500,400,BRC0277A,Nome não encontrado
Magnésio,mg,"43,0","34,4",BRC0277A,Nome não encontrado
Fósforo,mg,311,248,BRC0277A,Nome não encontrado
Potássio,mg,118,"95,2",BRC0277A,Nome não encontrado
Manganês,mg,"0,89","0,71",BRC0277A,Nome não encontrado
Zinco,mg,"2,47","1,97",BRC0277A,Nome não encontrado
Cobre,mg,"0,11","0,08",BRC0277A,Nome não encontrado
Selênio,mcg,"3,06","2,44",BRC0277A,Nome não encontrado
Vitamina A (RE),mcg,"0,14","0,11",BRC0277A,Nome não encontrado
Vitamina A (RAE),mcg,"0,07","0,05",BRC0277A,Nome não encontrado
Vitamina D,mcg,"0,02","0,02",BRC0277A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,17","0,93",BRC0277A,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0277A,Nome não encontrado
Riboflavina,mg,"0,11","0,09",BRC0277A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0277A,Nome não encontrado
Vitamina B6,mg,"0,08","0,06",BRC0277A,Nome não encontrado
Vitamina B12,mcg,"1,09","0,87",BRC0277A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0277A,Nome não encontrado
Equivalente de folato,mcg,"54,6","43,6",BRC0277A,Nome não encontrado
Sal de adição,g,,,BRC0277A,Nome não encontrado
Açúcar de adição,g,,,BRC0277A,Nome não encontrado
Gordura de adição,g,-,-,BRC0277A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0277A,Nome não encontrado
Proteína animal,g,-,-,BRC0277A,Nome não encontrado
