componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,2040,1020,BRC0170K,Nome não encontrado
Energia,kcal,487,243,BRC0170K,Nome não encontrado
Umidade,g,"2,00","1,00",BRC0170K,Nome não encontrado
Carboidrato total,g,"72,2","36,1",BRC0170K,Nome não encontrado
Carboidrato disponível,g,"68,8","34,4",BRC0170K,Nome não encontrado
Proteína,g,"0,00","0,00",BRC0170K,Nome não encontrado
Lipídios,g,"22,8","11,4",BRC0170K,Nome não encontrado
Fibra alimentar,g,"3,40","1,70",BRC0170K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0170K,Nome não encontrado
Cinzas,g,"3,00","1,50",BRC0170K,Nome não encontrado
Colesterol,mg,"12,4","6,22",BRC0170K,Nome não encontrado
Ácidos graxos saturados,g,"13,2","6,59",BRC0170K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,53","3,77",BRC0170K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,68","0,34",BRC0170K,Nome não encontrado
Ácidos graxos trans,g,"0,20","0,10",BRC0170K,Nome não encontrado
Cálcio,mg,189,"94,9",BRC0170K,Nome não encontrado
Ferro,mg,"1,57","0,78",BRC0170K,Nome não encontrado
Sódio,mg,"76,5","38,3",BRC0170K,Nome não encontrado
Magnésio,mg,"56,7","28,3",BRC0170K,Nome não encontrado
Fósforo,mg,210,105,BRC0170K,Nome não encontrado
Potássio,mg,351,175,BRC0170K,Nome não encontrado
Manganês,mg,"0,30","0,15",BRC0170K,Nome não encontrado
Zinco,mg,"1,06","0,53",BRC0170K,Nome não encontrado
Cobre,mg,"0,31","0,16",BRC0170K,Nome não encontrado
Selênio,mcg,"4,48","2,24",BRC0170K,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0170K,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0170K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0170K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,39","0,20",BRC0170K,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0170K,Nome não encontrado
Riboflavina,mg,"0,22","0,11",BRC0170K,Nome não encontrado
Niacina,mg,,traços,BRC0170K,Nome não encontrado
Vitamina B6,mg,,traços,BRC0170K,Nome não encontrado
Vitamina B12,mcg,"0,75","0,37",BRC0170K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0170K,Nome não encontrado
Equivalente de folato,mcg,"10,9","5,45",BRC0170K,Nome não encontrado
Sal de adição,g,,traços,BRC0170K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0170K,Nome não encontrado
Gordura de adição,g,,traços,BRC0170K,Nome não encontrado
Proteína vegetal,g,,traços,BRC0170K,Nome não encontrado
Proteína animal,g,,traços,BRC0170K,Nome não encontrado
