componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,466,256,BRC0107N,Nome não encontrado
Energia,kcal,111,61,BRC0107N,Nome não encontrado
Umidade,g,"76,3","42,0",BRC0107N,Nome não encontrado
Carboidrato total,g,"8,12","4,47",BRC0107N,Nome não encontrado
Carboidrato disponível,g,"7,17","3,94",BRC0107N,Nome não encontrado
Proteína,g,"10,9","5,97",BRC0107N,Nome não encontrado
Lipídios,g,"4,10","2,26",BRC0107N,Nome não encontrado
Fibra alimentar,g,"0,95","0,52",BRC0107N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0107N,Nome não encontrado
Cinzas,g,"0,64","0,35",BRC0107N,Nome não encontrado
Colesterol,mg,"37,4","20,5",BRC0107N,Nome não encontrado
Ácidos graxos saturados,g,"1,98","1,09",BRC0107N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,38","0,76",BRC0107N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,24","0,13",BRC0107N,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,06",BRC0107N,Nome não encontrado
Cálcio,mg,"27,0","14,9",BRC0107N,Nome não encontrado
Ferro,mg,"1,35","0,74",BRC0107N,Nome não encontrado
Sódio,mg,149,"82,3",BRC0107N,Nome não encontrado
Magnésio,mg,"11,0","6,03",BRC0107N,Nome não encontrado
Fósforo,mg,"68,0","37,4",BRC0107N,Nome não encontrado
Potássio,mg,183,101,BRC0107N,Nome não encontrado
Manganês,mg,"0,03","0,02",BRC0107N,Nome não encontrado
Zinco,mg,"2,83","1,56",BRC0107N,Nome não encontrado
Cobre,mg,"0,05","0,02",BRC0107N,Nome não encontrado
Selênio,mcg,"0,37","0,20",BRC0107N,Nome não encontrado
Vitamina A (RE),mcg,"47,0","25,8",BRC0107N,Nome não encontrado
Vitamina A (RAE),mcg,"23,5","12,9",BRC0107N,Nome não encontrado
Vitamina D,mcg,"0,97","0,53",BRC0107N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,15","0,08",BRC0107N,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0107N,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0107N,Nome não encontrado
Niacina,mg,"0,71","0,39",BRC0107N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0107N,Nome não encontrado
Vitamina B12,mcg,"0,94","0,52",BRC0107N,Nome não encontrado
Vitamina C,mg,"3,75","2,06",BRC0107N,Nome não encontrado
Equivalente de folato,mcg,"22,7","12,5",BRC0107N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0107N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0107N,Nome não encontrado
Gordura de adição,g,-,-,BRC0107N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0107N,Nome não encontrado
Proteína animal,g,-,-,BRC0107N,Nome não encontrado
