componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,614,675,BRC0390F,Nome não encontrado
Energia,kcal,146,161,BRC0390F,Nome não encontrado
Umidade,g,"70,2","77,2",BRC0390F,Nome não encontrado
Carboidrato total,g,"3,24","3,57",BRC0390F,Nome não encontrado
Carboidrato disponível,g,"2,56","2,82",BRC0390F,Nome não encontrado
Proteína,g,"19,5","21,5",BRC0390F,Nome não encontrado
Lipídios,g,"6,30","6,93",BRC0390F,Nome não encontrado
Fibra alimentar,g,"0,68","0,75",BRC0390F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0390F,Nome não encontrado
Cinzas,g,"0,72","0,80",BRC0390F,Nome não encontrado
Colesterol,mg,"40,3","44,3",BRC0390F,Nome não encontrado
Ácidos graxos saturados,g,"2,72","2,99",BRC0390F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,10","2,31",BRC0390F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,80","0,88",BRC0390F,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,12",BRC0390F,Nome não encontrado
Cálcio,mg,"6,18","6,79",BRC0390F,Nome não encontrado
Ferro,mg,"1,88","2,06",BRC0390F,Nome não encontrado
Sódio,mg,"28,3","31,1",BRC0390F,Nome não encontrado
Magnésio,mg,"11,9","13,1",BRC0390F,Nome não encontrado
Fósforo,mg,128,140,BRC0390F,Nome não encontrado
Potássio,mg,246,271,BRC0390F,Nome não encontrado
Manganês,mg,"0,02","0,03",BRC0390F,Nome não encontrado
Zinco,mg,"3,68","4,05",BRC0390F,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0390F,Nome não encontrado
Selênio,mcg,"0,10","0,11",BRC0390F,Nome não encontrado
Vitamina A (RE),mcg,100,110,BRC0390F,Nome não encontrado
Vitamina A (RAE),mcg,"50,7","55,8",BRC0390F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0390F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,54","0,59",BRC0390F,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0390F,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0390F,Nome não encontrado
Niacina,mg,"1,77","1,95",BRC0390F,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0390F,Nome não encontrado
Vitamina B12,mcg,"1,81","1,99",BRC0390F,Nome não encontrado
Vitamina C,mg,"1,03","1,14",BRC0390F,Nome não encontrado
Equivalente de folato,mcg,"4,34","4,78",BRC0390F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0390F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0390F,Nome não encontrado
Gordura de adição,g,-,-,BRC0390F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0390F,Nome não encontrado
Proteína animal,g,-,-,BRC0390F,Nome não encontrado
