componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,665,731,BRC0197F,Nome não encontrado
Energia,kcal,158,173,BRC0197F,Nome não encontrado
Umidade,g,"65,3","71,9",BRC0197F,Nome não encontrado
Carboidrato total,g,"0,57","0,62",BRC0197F,Nome não encontrado
Carboidrato disponível,g,"0,57","0,62",BRC0197F,Nome não encontrado
Proteína,g,"26,2","28,8",BRC0197F,Nome não encontrado
Lipídios,g,"5,68","6,24",BRC0197F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0197F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0197F,Nome não encontrado
Cinzas,g,"2,23","2,46",BRC0197F,Nome não encontrado
Colesterol,mg,"91,2",100,BRC0197F,Nome não encontrado
Ácidos graxos saturados,g,"1,60","1,76",BRC0197F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,20","1,32",BRC0197F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,40","1,54",BRC0197F,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0197F,Nome não encontrado
Cálcio,mg,"13,8","15,2",BRC0197F,Nome não encontrado
Ferro,mg,"0,59","0,65",BRC0197F,Nome não encontrado
Sódio,mg,627,690,BRC0197F,Nome não encontrado
Magnésio,mg,"11,5","12,7",BRC0197F,Nome não encontrado
Fósforo,mg,197,217,BRC0197F,Nome não encontrado
Potássio,mg,175,192,BRC0197F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0197F,Nome não encontrado
Zinco,mg,"1,21","1,33",BRC0197F,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0197F,Nome não encontrado
Selênio,mcg,,,BRC0197F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0197F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0197F,Nome não encontrado
Vitamina D,mcg,"0,44","0,49",BRC0197F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,09","0,10",BRC0197F,Nome não encontrado
Tiamina,mg,"0,06","0,07",BRC0197F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0197F,Nome não encontrado
Niacina,mg,"6,23","6,86",BRC0197F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0197F,Nome não encontrado
Vitamina B12,mcg,"0,98","1,08",BRC0197F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0197F,Nome não encontrado
Equivalente de folato,mcg,"9,37","10,3",BRC0197F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0197F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0197F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0197F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0197F,Nome não encontrado
Proteína animal,g,"26,2","28,8",BRC0197F,Nome não encontrado
