componente,unidade,Valor por 100g,Colher sopa cheia (25 g),codigo_alimento,nome_alimento
Energia,kJ,110,27,BRC0157B,Nome não encontrado
Energia,kcal,26,6,BRC0157B,Nome não encontrado
Umidade,g,"92,6","23,1",BRC0157B,Nome não encontrado
Carboidrato total,g,"6,20","1,55",BRC0157B,Nome não encontrado
Carboidrato disponível,g,"4,29","1,07",BRC0157B,Nome não encontrado
Proteína,g,"0,79","0,20",BRC0157B,Nome não encontrado
Lipídios,g,"0,24","0,06",BRC0157B,Nome não encontrado
Fibra alimentar,g,"1,91","0,48",BRC0157B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0157B,Nome não encontrado
Cinzas,g,"0,19","0,05",BRC0157B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0157B,Nome não encontrado
Ácidos graxos saturados,g,"0,05","0,01",BRC0157B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,02","0,01",BRC0157B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,02",BRC0157B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0157B,Nome não encontrado
Cálcio,mg,"14,4","3,61",BRC0157B,Nome não encontrado
Ferro,mg,"0,30","0,07",BRC0157B,Nome não encontrado
Sódio,mg,129,"32,4",BRC0157B,Nome não encontrado
Magnésio,mg,"11,7","2,94",BRC0157B,Nome não encontrado
Fósforo,mg,"20,0","5,01",BRC0157B,Nome não encontrado
Potássio,mg,140,"35,1",BRC0157B,Nome não encontrado
Manganês,mg,"0,15","0,04",BRC0157B,Nome não encontrado
Zinco,mg,"0,18","0,04",BRC0157B,Nome não encontrado
Cobre,mg,"0,06","0,01",BRC0157B,Nome não encontrado
Selênio,mcg,"0,11","0,03",BRC0157B,Nome não encontrado
Vitamina A (RE),mcg,"26,7","6,67",BRC0157B,Nome não encontrado
Vitamina A (RAE),mcg,"13,3","3,33",BRC0157B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0157B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,42","0,11",BRC0157B,Nome não encontrado
Tiamina,mg,"0,05","0,01",BRC0157B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0157B,Nome não encontrado
Niacina,mg,traços,traços,BRC0157B,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0157B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0157B,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0157B,Nome não encontrado
Equivalente de folato,mcg,"10,1","2,51",BRC0157B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0157B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0157B,Nome não encontrado
Gordura de adição,g,-,-,BRC0157B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0157B,Nome não encontrado
Proteína animal,g,-,-,BRC0157B,Nome não encontrado
