componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,355,195,BRC0673N,Nome não encontrado
Energia,kcal,84,46,BRC0673N,Nome não encontrado
Umidade,g,"77,0","42,4",BRC0673N,Nome não encontrado
Carboidrato total,g,"21,3","11,7",BRC0673N,Nome não encontrado
Carboidrato disponível,g,"18,8","10,3",BRC0673N,Nome não encontrado
Proteína,g,"0,97","0,53",BRC0673N,Nome não encontrado
Lipídios,g,"0,12","0,07",BRC0673N,Nome não encontrado
Fibra alimentar,g,"2,47","1,36",BRC0673N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0673N,Nome não encontrado
Cinzas,g,"0,62","0,34",BRC0673N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0673N,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,02",BRC0673N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0673N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,01",BRC0673N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0673N,Nome não encontrado
Cálcio,mg,"10,5","5,75",BRC0673N,Nome não encontrado
Ferro,mg,"0,22","0,12",BRC0673N,Nome não encontrado
Sódio,mg,"1,12","0,61",BRC0673N,Nome não encontrado
Magnésio,mg,"17,0","9,33",BRC0673N,Nome não encontrado
Fósforo,mg,"18,8","10,3",BRC0673N,Nome não encontrado
Potássio,mg,223,122,BRC0673N,Nome não encontrado
Manganês,mg,"0,24","0,13",BRC0673N,Nome não encontrado
Zinco,mg,"0,13","0,07",BRC0673N,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0673N,Nome não encontrado
Selênio,mcg,"0,11","0,06",BRC0673N,Nome não encontrado
Vitamina A (RE),mcg,482,265,BRC0673N,Nome não encontrado
Vitamina A (RAE),mcg,241,132,BRC0673N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0673N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,23",BRC0673N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0673N,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0673N,Nome não encontrado
Niacina,mg,"1,07","0,59",BRC0673N,Nome não encontrado
Vitamina B6,mg,"0,07","0,04",BRC0673N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0673N,Nome não encontrado
Vitamina C,mg,"16,2","8,91",BRC0673N,Nome não encontrado
Equivalente de folato,mcg,"12,2","6,73",BRC0673N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0673N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0673N,Nome não encontrado
Gordura de adição,g,-,-,BRC0673N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0673N,Nome não encontrado
Proteína animal,g,-,-,BRC0673N,Nome não encontrado
