componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,535,294,BRC0659N,Nome não encontrado
Energia,kcal,128,70,BRC0659N,Nome não encontrado
Umidade,g,"74,5","41,0",BRC0659N,Nome não encontrado
Carboidrato total,g,"7,86","4,32",BRC0659N,Nome não encontrado
Carboidrato disponível,g,"7,05","3,88",BRC0659N,Nome não encontrado
Proteína,g,"10,7","5,90",BRC0659N,Nome não encontrado
Lipídios,g,"6,11","3,36",BRC0659N,Nome não encontrado
Fibra alimentar,g,"0,81","0,44",BRC0659N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0659N,Nome não encontrado
Cinzas,g,"0,82","0,45",BRC0659N,Nome não encontrado
Colesterol,mg,"37,8","20,8",BRC0659N,Nome não encontrado
Ácidos graxos saturados,g,"2,31","1,27",BRC0659N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,87","1,03",BRC0659N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,44","0,79",BRC0659N,Nome não encontrado
Ácidos graxos trans,g,"0,12","0,06",BRC0659N,Nome não encontrado
Cálcio,mg,"11,0","6,04",BRC0659N,Nome não encontrado
Ferro,mg,"1,35","0,74",BRC0659N,Nome não encontrado
Sódio,mg,250,137,BRC0659N,Nome não encontrado
Magnésio,mg,"10,3","5,69",BRC0659N,Nome não encontrado
Fósforo,mg,"68,0","37,4",BRC0659N,Nome não encontrado
Potássio,mg,147,"81,1",BRC0659N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0659N,Nome não encontrado
Zinco,mg,"2,89","1,59",BRC0659N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0659N,Nome não encontrado
Selênio,mcg,"0,37","0,20",BRC0659N,Nome não encontrado
Vitamina A (RE),mcg,"38,7","21,3",BRC0659N,Nome não encontrado
Vitamina A (RAE),mcg,"19,6","10,8",BRC0659N,Nome não encontrado
Vitamina D,mcg,"0,97","0,53",BRC0659N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,31","0,17",BRC0659N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0659N,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0659N,Nome não encontrado
Niacina,mg,"0,61","0,33",BRC0659N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0659N,Nome não encontrado
Vitamina B12,mcg,"0,95","0,52",BRC0659N,Nome não encontrado
Vitamina C,mg,"0,29","0,16",BRC0659N,Nome não encontrado
Equivalente de folato,mcg,"32,0","17,6",BRC0659N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0659N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0659N,Nome não encontrado
Gordura de adição,g,-,-,BRC0659N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0659N,Nome não encontrado
Proteína animal,g,-,-,BRC0659N,Nome não encontrado
