componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (5 g),codigo_alimento,nome_alimento
Energia,kJ,1520,75,BRC0218K,Nome não encontrado
Energia,kcal,359,17,BRC0218K,Nome não encontrado
Umidade,g,"13,3","0,67",BRC0218K,Nome não encontrado
Carboidrato total,g,"82,3","4,12",BRC0218K,Nome não encontrado
Carboidrato disponível,g,"82,2","4,11",BRC0218K,Nome não encontrado
Proteína,g,"0,46","0,02",BRC0218K,Nome não encontrado
Lipídios,g,"3,08","0,15",BRC0218K,Nome não encontrado
Fibra alimentar,g,"0,11","0,01",BRC0218K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0218K,Nome não encontrado
Cinzas,g,"0,48","0,02",BRC0218K,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0218K,Nome não encontrado
Ácidos graxos saturados,g,"2,60","0,13",BRC0218K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,15","0,01",BRC0218K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,00",BRC0218K,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0218K,Nome não encontrado
Cálcio,mg,"39,2","1,96",BRC0218K,Nome não encontrado
Ferro,mg,"1,89","0,09",BRC0218K,Nome não encontrado
Sódio,mg,"17,8","0,89",BRC0218K,Nome não encontrado
Magnésio,mg,"25,4","1,27",BRC0218K,Nome não encontrado
Fósforo,mg,"14,9","0,74",BRC0218K,Nome não encontrado
Potássio,mg,171,"8,57",BRC0218K,Nome não encontrado
Manganês,mg,"1,73","0,09",BRC0218K,Nome não encontrado
Zinco,mg,"0,19","0,01",BRC0218K,Nome não encontrado
Cobre,mg,"0,07","0,00",BRC0218K,Nome não encontrado
Selênio,mcg,"0,13","0,01",BRC0218K,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0218K,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0218K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0218K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,02","0,00",BRC0218K,Nome não encontrado
Tiamina,mg,traços,traços,BRC0218K,Nome não encontrado
Riboflavina,mg,"0,03","0,00",BRC0218K,Nome não encontrado
Niacina,mg,traços,traços,BRC0218K,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0218K,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0218K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0218K,Nome não encontrado
Equivalente de folato,mcg,"1,81","0,09",BRC0218K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0218K,Nome não encontrado
Açúcar de adição,g,"84,0","4,20",BRC0218K,Nome não encontrado
Gordura de adição,g,-,-,BRC0218K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0218K,Nome não encontrado
Proteína animal,g,-,-,BRC0218K,Nome não encontrado
