componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,467,256,BRC0393N,Nome não encontrado
Energia,kcal,111,61,BRC0393N,Nome não encontrado
Umidade,g,"76,3","41,9",BRC0393N,Nome não encontrado
Carboidrato total,g,"8,12","4,47",BRC0393N,Nome não encontrado
Carboidrato disponível,g,"7,17","3,94",BRC0393N,Nome não encontrado
Proteína,g,"10,9","5,97",BRC0393N,Nome não encontrado
Lipídios,g,"4,13","2,27",BRC0393N,Nome não encontrado
Fibra alimentar,g,"0,95","0,52",BRC0393N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0393N,Nome não encontrado
Cinzas,g,"0,64","0,35",BRC0393N,Nome não encontrado
Colesterol,mg,"37,8","20,8",BRC0393N,Nome não encontrado
Ácidos graxos saturados,g,"2,01","1,10",BRC0393N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,41","0,77",BRC0393N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,25","0,14",BRC0393N,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,06",BRC0393N,Nome não encontrado
Cálcio,mg,"28,2","15,5",BRC0393N,Nome não encontrado
Ferro,mg,"1,38","0,76",BRC0393N,Nome não encontrado
Sódio,mg,150,"82,7",BRC0393N,Nome não encontrado
Magnésio,mg,"11,4","6,28",BRC0393N,Nome não encontrado
Fósforo,mg,"70,6","38,8",BRC0393N,Nome não encontrado
Potássio,mg,192,105,BRC0393N,Nome não encontrado
Manganês,mg,"0,04","0,02",BRC0393N,Nome não encontrado
Zinco,mg,"2,89","1,59",BRC0393N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0393N,Nome não encontrado
Selênio,mcg,"0,38","0,21",BRC0393N,Nome não encontrado
Vitamina A (RE),mcg,"63,4","34,9",BRC0393N,Nome não encontrado
Vitamina A (RAE),mcg,"31,9","17,6",BRC0393N,Nome não encontrado
Vitamina D,mcg,"0,97","0,53",BRC0393N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,17","0,10",BRC0393N,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0393N,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0393N,Nome não encontrado
Niacina,mg,"0,74","0,41",BRC0393N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0393N,Nome não encontrado
Vitamina B12,mcg,"0,95","0,52",BRC0393N,Nome não encontrado
Vitamina C,mg,"3,86","2,12",BRC0393N,Nome não encontrado
Equivalente de folato,mcg,"23,3","12,8",BRC0393N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0393N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0393N,Nome não encontrado
Gordura de adição,g,-,-,BRC0393N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0393N,Nome não encontrado
Proteína animal,g,-,-,BRC0393N,Nome não encontrado
