componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,480,263,BRC0236N,Nome não encontrado
Energia,kcal,114,62,BRC0236N,Nome não encontrado
Umidade,g,"74,3","40,9",BRC0236N,Nome não encontrado
Carboidrato total,g,"7,57","4,16",BRC0236N,Nome não encontrado
Carboidrato disponível,g,"6,91","3,80",BRC0236N,Nome não encontrado
Proteína,g,"13,7","7,55",BRC0236N,Nome não encontrado
Lipídios,g,"3,35","1,84",BRC0236N,Nome não encontrado
Fibra alimentar,g,"0,65","0,36",BRC0236N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0236N,Nome não encontrado
Cinzas,g,"1,03","0,56",BRC0236N,Nome não encontrado
Colesterol,mg,"36,1","19,9",BRC0236N,Nome não encontrado
Ácidos graxos saturados,g,"0,77","0,42",BRC0236N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,91","1,05",BRC0236N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,49","0,27",BRC0236N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0236N,Nome não encontrado
Cálcio,mg,"9,30","5,12",BRC0236N,Nome não encontrado
Ferro,mg,"0,18","0,10",BRC0236N,Nome não encontrado
Sódio,mg,114,"63,2",BRC0236N,Nome não encontrado
Magnésio,mg,"12,2","6,69",BRC0236N,Nome não encontrado
Fósforo,mg,114,"62,8",BRC0236N,Nome não encontrado
Potássio,mg,185,101,BRC0236N,Nome não encontrado
Manganês,mg,"0,05","0,03",BRC0236N,Nome não encontrado
Zinco,mg,"0,52","0,29",BRC0236N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0236N,Nome não encontrado
Selênio,mcg,"5,03","2,77",BRC0236N,Nome não encontrado
Vitamina A (RE),mcg,"18,1","9,96",BRC0236N,Nome não encontrado
Vitamina A (RAE),mcg,"9,27","5,10",BRC0236N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0236N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,82","0,45",BRC0236N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0236N,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0236N,Nome não encontrado
Niacina,mg,"3,12","1,72",BRC0236N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0236N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0236N,Nome não encontrado
Vitamina C,mg,"0,89","0,49",BRC0236N,Nome não encontrado
Equivalente de folato,mcg,"6,25","3,44",BRC0236N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0236N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0236N,Nome não encontrado
Gordura de adição,g,-,-,BRC0236N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0236N,Nome não encontrado
Proteína animal,g,-,-,BRC0236N,Nome não encontrado
