componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (210 g),codigo_alimento,nome_alimento
Energia,kJ,900,1889,BRC0247A,Nome não encontrado
Energia,kcal,216,453,BRC0247A,Nome não encontrado
Umidade,g,"54,0",113,BRC0247A,Nome não encontrado
Carboidrato total,g,"23,4","49,1",BRC0247A,Nome não encontrado
Carboidrato disponível,g,"21,8","45,8",BRC0247A,Nome não encontrado
Proteína,g,"10,8","22,8",BRC0247A,Nome não encontrado
Lipídios,g,"9,16","19,2",BRC0247A,Nome não encontrado
Fibra alimentar,g,"1,55","3,25",BRC0247A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0247A,Nome não encontrado
Cinzas,g,"2,62","5,49",BRC0247A,Nome não encontrado
Colesterol,mg,"37,2","78,2",BRC0247A,Nome não encontrado
Ácidos graxos saturados,g,"4,17","8,77",BRC0247A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,87","6,02",BRC0247A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,81","1,71",BRC0247A,Nome não encontrado
Ácidos graxos trans,g,"0,26","0,54",BRC0247A,Nome não encontrado
Cálcio,mg,154,325,BRC0247A,Nome não encontrado
Ferro,mg,"2,18","4,59",BRC0247A,Nome não encontrado
Sódio,mg,633,1329,BRC0247A,Nome não encontrado
Magnésio,mg,"30,8","64,6",BRC0247A,Nome não encontrado
Fósforo,mg,188,395,BRC0247A,Nome não encontrado
Potássio,mg,232,488,BRC0247A,Nome não encontrado
Manganês,mg,"0,27","0,58",BRC0247A,Nome não encontrado
Zinco,mg,"2,11","4,43",BRC0247A,Nome não encontrado
Cobre,mg,"0,08","0,16",BRC0247A,Nome não encontrado
Selênio,mcg,"5,04","10,6",BRC0247A,Nome não encontrado
Vitamina A (RE),mcg,"0,26","0,54",BRC0247A,Nome não encontrado
Vitamina A (RAE),mcg,"0,13","0,27",BRC0247A,Nome não encontrado
Vitamina D,mcg,"0,10","0,21",BRC0247A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,19","0,39",BRC0247A,Nome não encontrado
Tiamina,mg,"0,10","0,20",BRC0247A,Nome não encontrado
Riboflavina,mg,"0,07","0,15",BRC0247A,Nome não encontrado
Niacina,mg,"15,0","31,5",BRC0247A,Nome não encontrado
Vitamina B6,mg,"0,06","0,13",BRC0247A,Nome não encontrado
Vitamina B12,mcg,"1,17","2,45",BRC0247A,Nome não encontrado
Vitamina C,mg,"15,0","31,5",BRC0247A,Nome não encontrado
Equivalente de folato,mcg,"47,7",100,BRC0247A,Nome não encontrado
Sal de adição,g,,,BRC0247A,Nome não encontrado
Açúcar de adição,g,,,BRC0247A,Nome não encontrado
Gordura de adição,g,-,-,BRC0247A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0247A,Nome não encontrado
Proteína animal,g,-,-,BRC0247A,Nome não encontrado
