componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,356,195,BRC0210N,Nome não encontrado
Energia,kcal,85,46,BRC0210N,Nome não encontrado
Umidade,g,"80,5","44,3",BRC0210N,Nome não encontrado
Carboidrato total,g,"10,3","5,68",BRC0210N,Nome não encontrado
Carboidrato disponível,g,"7,67","4,22",BRC0210N,Nome não encontrado
Proteína,g,"5,32","2,93",BRC0210N,Nome não encontrado
Lipídios,g,"3,07","1,69",BRC0210N,Nome não encontrado
Fibra alimentar,g,"2,66","1,46",BRC0210N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0210N,Nome não encontrado
Cinzas,g,"0,78","0,43",BRC0210N,Nome não encontrado
Colesterol,mg,"99,5","54,7",BRC0210N,Nome não encontrado
Ácidos graxos saturados,g,"0,85","0,47",BRC0210N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,10","0,60",BRC0210N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,67","0,37",BRC0210N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0210N,Nome não encontrado
Cálcio,mg,"24,1","13,2",BRC0210N,Nome não encontrado
Ferro,mg,"0,89","0,49",BRC0210N,Nome não encontrado
Sódio,mg,135,"74,7",BRC0210N,Nome não encontrado
Magnésio,mg,"19,0","10,5",BRC0210N,Nome não encontrado
Fósforo,mg,"85,7","47,1",BRC0210N,Nome não encontrado
Potássio,mg,148,"81,8",BRC0210N,Nome não encontrado
Manganês,mg,"0,14","0,08",BRC0210N,Nome não encontrado
Zinco,mg,"0,62","0,34",BRC0210N,Nome não encontrado
Cobre,mg,"0,09","0,05",BRC0210N,Nome não encontrado
Selênio,mcg,"4,44","2,44",BRC0210N,Nome não encontrado
Vitamina A (RE),mcg,"15,0","8,23",BRC0210N,Nome não encontrado
Vitamina A (RAE),mcg,"7,67","4,22",BRC0210N,Nome não encontrado
Vitamina D,mcg,"0,49","0,27",BRC0210N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,31",BRC0210N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0210N,Nome não encontrado
Riboflavina,mg,"0,07","0,04",BRC0210N,Nome não encontrado
Niacina,mg,"0,26","0,14",BRC0210N,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0210N,Nome não encontrado
Vitamina B12,mcg,"0,25","0,14",BRC0210N,Nome não encontrado
Vitamina C,mg,"0,42","0,23",BRC0210N,Nome não encontrado
Equivalente de folato,mcg,"54,1","29,7",BRC0210N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0210N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0210N,Nome não encontrado
Gordura de adição,g,-,-,BRC0210N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0210N,Nome não encontrado
Proteína animal,g,-,-,BRC0210N,Nome não encontrado
