componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,302,166,BRC0131N,Nome não encontrado
Energia,kcal,72,39,BRC0131N,Nome não encontrado
Umidade,g,"82,1","45,1",BRC0131N,Nome não encontrado
Carboidrato total,g,"11,8","6,47",BRC0131N,Nome não encontrado
Carboidrato disponível,g,"7,10","3,91",BRC0131N,Nome não encontrado
Proteína,g,"3,23","1,78",BRC0131N,Nome não encontrado
Lipídios,g,"2,40","1,32",BRC0131N,Nome não encontrado
Fibra alimentar,g,"4,66","2,56",BRC0131N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0131N,Nome não encontrado
Cinzas,g,"0,54","0,30",BRC0131N,Nome não encontrado
Colesterol,mg,"1,21","0,66",BRC0131N,Nome não encontrado
Ácidos graxos saturados,g,"0,39","0,21",BRC0131N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,54","0,85",BRC0131N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,42","0,23",BRC0131N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0131N,Nome não encontrado
Cálcio,mg,"21,5","11,8",BRC0131N,Nome não encontrado
Ferro,mg,"0,84","0,46",BRC0131N,Nome não encontrado
Sódio,mg,"3,03","1,67",BRC0131N,Nome não encontrado
Magnésio,mg,"21,8","12,0",BRC0131N,Nome não encontrado
Fósforo,mg,"54,5","30,0",BRC0131N,Nome não encontrado
Potássio,mg,172,"94,7",BRC0131N,Nome não encontrado
Manganês,mg,"0,23","0,13",BRC0131N,Nome não encontrado
Zinco,mg,"1,00","0,55",BRC0131N,Nome não encontrado
Cobre,mg,"0,30","0,16",BRC0131N,Nome não encontrado
Selênio,mcg,"1,75","0,96",BRC0131N,Nome não encontrado
Vitamina A (RE),mcg,"30,8","17,0",BRC0131N,Nome não encontrado
Vitamina A (RAE),mcg,"15,6","8,60",BRC0131N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0131N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,13","0,07",BRC0131N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0131N,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0131N,Nome não encontrado
Niacina,mg,"0,32","0,17",BRC0131N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0131N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0131N,Nome não encontrado
Vitamina C,mg,"0,47","0,26",BRC0131N,Nome não encontrado
Equivalente de folato,mcg,"59,7","32,8",BRC0131N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0131N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0131N,Nome não encontrado
Gordura de adição,g,-,-,BRC0131N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0131N,Nome não encontrado
Proteína animal,g,-,-,BRC0131N,Nome não encontrado
