componente,unidade,Valor por 100g,Colher sopa cheia (8 g),codigo_alimento,nome_alimento
Energia,kJ,47,3,BRC0062B,Nome não encontrado
Energia,kcal,11,0,BRC0062B,Nome não encontrado
Umidade,g,"95,7","7,66",BRC0062B,Nome não encontrado
Carboidrato total,g,"2,49","0,20",BRC0062B,Nome não encontrado
Carboidrato disponível,g,"0,48","0,04",BRC0062B,Nome não encontrado
Proteína,g,"0,91","0,07",BRC0062B,Nome não encontrado
Lipídios,g,"0,19","0,02",BRC0062B,Nome não encontrado
Fibra alimentar,g,"2,01","0,16",BRC0062B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0062B,Nome não encontrado
Cinzas,g,"0,68","0,05",BRC0062B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0062B,Nome não encontrado
Ácidos graxos saturados,g,"0,02","0,00",BRC0062B,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0062B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,01",BRC0062B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0062B,Nome não encontrado
Cálcio,mg,"33,8","2,71",BRC0062B,Nome não encontrado
Ferro,mg,"2,48","0,20",BRC0062B,Nome não encontrado
Sódio,mg,"7,12","0,57",BRC0062B,Nome não encontrado
Magnésio,mg,"9,31","0,74",BRC0062B,Nome não encontrado
Fósforo,mg,"51,1","4,09",BRC0062B,Nome não encontrado
Potássio,mg,308,"24,7",BRC0062B,Nome não encontrado
Manganês,mg,"0,12","0,01",BRC0062B,Nome não encontrado
Zinco,mg,"0,24","0,02",BRC0062B,Nome não encontrado
Cobre,mg,"0,04","0,00",BRC0062B,Nome não encontrado
Selênio,mcg,"0,20","0,02",BRC0062B,Nome não encontrado
Vitamina A (RE),mcg,311,"24,9",BRC0062B,Nome não encontrado
Vitamina A (RAE),mcg,155,"12,5",BRC0062B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0062B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,13","0,01",BRC0062B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0062B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0062B,Nome não encontrado
Niacina,mg,traços,traços,BRC0062B,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0062B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0062B,Nome não encontrado
Vitamina C,mg,"13,5","1,08",BRC0062B,Nome não encontrado
Equivalente de folato,mcg,"35,3","2,82",BRC0062B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0062B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0062B,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0062B,Nome não encontrado
Proteína vegetal,g,"0,91","0,07",BRC0062B,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0062B,Nome não encontrado
