componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (25 g),codigo_alimento,nome_alimento
Energia,kJ,1505,376,BRC1062A,Nome não encontrado
Energia,kcal,357,89,BRC1062A,Nome não encontrado
Umidade,g,"20,6","5,14",BRC1062A,Nome não encontrado
Carboidrato total,g,"58,2","14,6",BRC1062A,Nome não encontrado
Carboidrato disponível,g,"56,4","14,1",BRC1062A,Nome não encontrado
Proteína,g,"9,72","2,43",BRC1062A,Nome não encontrado
Lipídios,g,"9,90","2,47",BRC1062A,Nome não encontrado
Fibra alimentar,g,"1,81","0,45",BRC1062A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC1062A,Nome não encontrado
Cinzas,g,"1,61","0,40",BRC1062A,Nome não encontrado
Colesterol,mg,"36,4","9,11",BRC1062A,Nome não encontrado
Ácidos graxos saturados,g,"2,32","0,58",BRC1062A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,42","0,60",BRC1062A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,62","1,15",BRC1062A,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,03",BRC1062A,Nome não encontrado
Cálcio,mg,"57,8","14,4",BRC1062A,Nome não encontrado
Ferro,mg,"4,24","1,06",BRC1062A,Nome não encontrado
Sódio,mg,356,"89,2",BRC1062A,Nome não encontrado
Magnésio,mg,"27,5","6,88",BRC1062A,Nome não encontrado
Fósforo,mg,134,"33,5",BRC1062A,Nome não encontrado
Potássio,mg,183,"45,8",BRC1062A,Nome não encontrado
Manganês,mg,"0,39","0,10",BRC1062A,Nome não encontrado
Zinco,mg,"1,02","0,26",BRC1062A,Nome não encontrado
Cobre,mg,"0,15","0,04",BRC1062A,Nome não encontrado
Selênio,mcg,"6,03","1,51",BRC1062A,Nome não encontrado
Vitamina A (RE),mcg,"18,9","4,71",BRC1062A,Nome não encontrado
Vitamina A (RAE),mcg,"18,5","4,64",BRC1062A,Nome não encontrado
Vitamina D,mcg,"0,14","0,04",BRC1062A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,58","0,15",BRC1062A,Nome não encontrado
Tiamina,mg,"0,19","0,05",BRC1062A,Nome não encontrado
Riboflavina,mg,"0,12","0,03",BRC1062A,Nome não encontrado
Niacina,mg,"1,15","0,29",BRC1062A,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC1062A,Nome não encontrado
Vitamina B12,mcg,"0,20","0,05",BRC1062A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC1062A,Nome não encontrado
Equivalente de folato,mcg,212,"53,0",BRC1062A,Nome não encontrado
Sal de adição,g,"0,80","0,20",BRC1062A,Nome não encontrado
Açúcar de adição,g,"3,00","0,75",BRC1062A,Nome não encontrado
Gordura de adição,g,-,-,BRC1062A,Nome não encontrado
Proteína vegetal,g,-,-,BRC1062A,Nome não encontrado
Proteína animal,g,-,-,BRC1062A,Nome não encontrado
