componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,589,324,BRC0559N,Nome não encontrado
Energia,kcal,140,77,BRC0559N,Nome não encontrado
Umidade,g,"70,5","38,8",BRC0559N,Nome não encontrado
Carboidrato total,g,"10,2","5,60",BRC0559N,Nome não encontrado
Carboidrato disponível,g,"9,12","5,02",BRC0559N,Nome não encontrado
Proteína,g,"12,6","6,92",BRC0559N,Nome não encontrado
Lipídios,g,"5,73","3,15",BRC0559N,Nome não encontrado
Fibra alimentar,g,"1,06","0,58",BRC0559N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0559N,Nome não encontrado
Cinzas,g,"0,99","0,55",BRC0559N,Nome não encontrado
Colesterol,mg,241,132,BRC0559N,Nome não encontrado
Ácidos graxos saturados,g,"2,22","1,22",BRC0559N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,37","1,30",BRC0559N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,70","0,38",BRC0559N,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,03",BRC0559N,Nome não encontrado
Cálcio,mg,"11,2","6,18",BRC0559N,Nome não encontrado
Ferro,mg,"2,45","1,35",BRC0559N,Nome não encontrado
Sódio,mg,"34,8","19,2",BRC0559N,Nome não encontrado
Magnésio,mg,"9,48","5,21",BRC0559N,Nome não encontrado
Fósforo,mg,178,"97,9",BRC0559N,Nome não encontrado
Potássio,mg,201,110,BRC0559N,Nome não encontrado
Manganês,mg,"0,16","0,09",BRC0559N,Nome não encontrado
Zinco,mg,"1,70","0,93",BRC0559N,Nome não encontrado
Cobre,mg,"5,06","2,78",BRC0559N,Nome não encontrado
Selênio,mcg,"0,09","0,05",BRC0559N,Nome não encontrado
Vitamina A (RE),mcg,6337,3485,BRC0559N,Nome não encontrado
Vitamina A (RAE),mcg,6084,3346,BRC0559N,Nome não encontrado
Vitamina D,mcg,"0,83","0,45",BRC0559N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,86","0,47",BRC0559N,Nome não encontrado
Tiamina,mg,"0,12","0,07",BRC0559N,Nome não encontrado
Riboflavina,mg,"1,08","0,59",BRC0559N,Nome não encontrado
Niacina,mg,"5,94","3,26",BRC0559N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0559N,Nome não encontrado
Vitamina B12,mcg,"30,9","17,0",BRC0559N,Nome não encontrado
Vitamina C,mg,"11,5","6,32",BRC0559N,Nome não encontrado
Equivalente de folato,mcg,114,"62,7",BRC0559N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0559N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0559N,Nome não encontrado
Gordura de adição,g,-,-,BRC0559N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0559N,Nome não encontrado
Proteína animal,g,-,-,BRC0559N,Nome não encontrado
