componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,1127,1014,BRC0317A,Nome não encontrado
Energia,kcal,269,241,BRC0317A,Nome não encontrado
Umidade,g,"43,7","39,3",BRC0317A,Nome não encontrado
Carboidrato total,g,"29,7","26,7",BRC0317A,Nome não encontrado
Carboidrato disponível,g,"28,5","25,6",BRC0317A,Nome não encontrado
Proteína,g,"13,1","11,8",BRC0317A,Nome não encontrado
Lipídios,g,"11,1","9,99",BRC0317A,Nome não encontrado
Fibra alimentar,g,"1,19","1,07",BRC0317A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0317A,Nome não encontrado
Cinzas,g,"2,41","2,17",BRC0317A,Nome não encontrado
Colesterol,mg,"33,8","30,4",BRC0317A,Nome não encontrado
Ácidos graxos saturados,g,"6,53","5,88",BRC0317A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,44","3,10",BRC0317A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,39",BRC0317A,Nome não encontrado
Ácidos graxos trans,g,"0,12","0,10",BRC0317A,Nome não encontrado
Cálcio,mg,340,306,BRC0317A,Nome não encontrado
Ferro,mg,"2,48","2,23",BRC0317A,Nome não encontrado
Sódio,mg,326,294,BRC0317A,Nome não encontrado
Magnésio,mg,"19,4","17,4",BRC0317A,Nome não encontrado
Fósforo,mg,112,101,BRC0317A,Nome não encontrado
Potássio,mg,125,112,BRC0317A,Nome não encontrado
Manganês,mg,"0,23","0,21",BRC0317A,Nome não encontrado
Zinco,mg,"1,20","1,08",BRC0317A,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0317A,Nome não encontrado
Selênio,mcg,"3,32","2,99",BRC0317A,Nome não encontrado
Vitamina A (RE),mcg,"81,7","73,5",BRC0317A,Nome não encontrado
Vitamina A (RAE),mcg,"81,6","73,4",BRC0317A,Nome não encontrado
Vitamina D,mcg,"1,15","1,03",BRC0317A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,24","0,22",BRC0317A,Nome não encontrado
Tiamina,mg,"0,19","0,17",BRC0317A,Nome não encontrado
Riboflavina,mg,"0,46","0,41",BRC0317A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0317A,Nome não encontrado
Vitamina B6,mg,"0,29","0,26",BRC0317A,Nome não encontrado
Vitamina B12,mcg,"0,76","0,69",BRC0317A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0317A,Nome não encontrado
Equivalente de folato,mcg,"71,2","64,0",BRC0317A,Nome não encontrado
Sal de adição,g,,,BRC0317A,Nome não encontrado
Açúcar de adição,g,,,BRC0317A,Nome não encontrado
Gordura de adição,g,-,-,BRC0317A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0317A,Nome não encontrado
Proteína animal,g,-,-,BRC0317A,Nome não encontrado
