componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,426,234,BRC0551N,Nome não encontrado
Energia,kcal,102,55,BRC0551N,Nome não encontrado
Umidade,g,"78,6","43,2",BRC0551N,Nome não encontrado
Carboidrato total,g,"5,73","3,15",BRC0551N,Nome não encontrado
Carboidrato disponível,g,"3,87","2,13",BRC0551N,Nome não encontrado
Proteína,g,"10,7","5,87",BRC0551N,Nome não encontrado
Lipídios,g,"4,43","2,43",BRC0551N,Nome não encontrado
Fibra alimentar,g,"1,87","1,03",BRC0551N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0551N,Nome não encontrado
Cinzas,g,"0,57","0,31",BRC0551N,Nome não encontrado
Colesterol,mg,"17,3","9,50",BRC0551N,Nome não encontrado
Ácidos graxos saturados,g,"1,27","0,70",BRC0551N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,41","0,78",BRC0551N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,43","0,79",BRC0551N,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,04",BRC0551N,Nome não encontrado
Cálcio,mg,"10,4","5,73",BRC0551N,Nome não encontrado
Ferro,mg,"1,05","0,58",BRC0551N,Nome não encontrado
Sódio,mg,"20,4","11,2",BRC0551N,Nome não encontrado
Magnésio,mg,"14,6","8,03",BRC0551N,Nome não encontrado
Fósforo,mg,"79,1","43,5",BRC0551N,Nome não encontrado
Potássio,mg,200,110,BRC0551N,Nome não encontrado
Manganês,mg,"0,09","0,05",BRC0551N,Nome não encontrado
Zinco,mg,"2,18","1,20",BRC0551N,Nome não encontrado
Cobre,mg,"0,08","0,05",BRC0551N,Nome não encontrado
Selênio,mcg,"0,19","0,11",BRC0551N,Nome não encontrado
Vitamina A (RE),mcg,143,"78,8",BRC0551N,Nome não encontrado
Vitamina A (RAE),mcg,"72,2","39,7",BRC0551N,Nome não encontrado
Vitamina D,mcg,"0,09","0,05",BRC0551N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,47","0,81",BRC0551N,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0551N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0551N,Nome não encontrado
Niacina,mg,"0,80","0,44",BRC0551N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0551N,Nome não encontrado
Vitamina B12,mcg,"0,42","0,23",BRC0551N,Nome não encontrado
Vitamina C,mg,"1,40","0,77",BRC0551N,Nome não encontrado
Equivalente de folato,mcg,"19,1","10,5",BRC0551N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0551N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0551N,Nome não encontrado
Gordura de adição,g,-,-,BRC0551N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0551N,Nome não encontrado
Proteína animal,g,-,-,BRC0551N,Nome não encontrado
