componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,476,261,BRC0214N,Nome não encontrado
Energia,kcal,114,62,BRC0214N,Nome não encontrado
Umidade,g,"77,9","42,8",BRC0214N,Nome não encontrado
Carboidrato total,g,"5,46","3,00",BRC0214N,Nome não encontrado
Carboidrato disponível,g,"4,54","2,49",BRC0214N,Nome não encontrado
Proteína,g,"10,2","5,59",BRC0214N,Nome não encontrado
Lipídios,g,"5,92","3,25",BRC0214N,Nome não encontrado
Fibra alimentar,g,"0,92","0,51",BRC0214N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0214N,Nome não encontrado
Cinzas,g,"0,57","0,32",BRC0214N,Nome não encontrado
Colesterol,mg,"38,0","20,9",BRC0214N,Nome não encontrado
Ácidos graxos saturados,g,"2,26","1,24",BRC0214N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,78","0,98",BRC0214N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,33","0,73",BRC0214N,Nome não encontrado
Ácidos graxos trans,g,"0,12","0,06",BRC0214N,Nome não encontrado
Cálcio,mg,"9,84","5,41",BRC0214N,Nome não encontrado
Ferro,mg,"0,98","0,54",BRC0214N,Nome não encontrado
Sódio,mg,"21,6","11,9",BRC0214N,Nome não encontrado
Magnésio,mg,"9,34","5,14",BRC0214N,Nome não encontrado
Fósforo,mg,"71,1","39,1",BRC0214N,Nome não encontrado
Potássio,mg,202,111,BRC0214N,Nome não encontrado
Manganês,mg,"0,06","0,03",BRC0214N,Nome não encontrado
Zinco,mg,"2,92","1,60",BRC0214N,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0214N,Nome não encontrado
Selênio,mcg,"0,23","0,13",BRC0214N,Nome não encontrado
Vitamina A (RE),mcg,149,"82,0",BRC0214N,Nome não encontrado
Vitamina A (RAE),mcg,"74,7","41,1",BRC0214N,Nome não encontrado
Vitamina D,mcg,"0,97","0,53",BRC0214N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,17",BRC0214N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0214N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0214N,Nome não encontrado
Niacina,mg,"1,39","0,76",BRC0214N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0214N,Nome não encontrado
Vitamina B12,mcg,"0,94","0,52",BRC0214N,Nome não encontrado
Vitamina C,mg,"3,69","2,03",BRC0214N,Nome não encontrado
Equivalente de folato,mcg,"5,91","3,25",BRC0214N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0214N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0214N,Nome não encontrado
Gordura de adição,g,-,-,BRC0214N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0214N,Nome não encontrado
Proteína animal,g,-,-,BRC0214N,Nome não encontrado
