componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,538,295,BRC0653N,Nome não encontrado
Energia,kcal,128,70,BRC0653N,Nome não encontrado
Umidade,g,"72,7","40,0",BRC0653N,Nome não encontrado
Carboidrato total,g,"7,75","4,26",BRC0653N,Nome não encontrado
Carboidrato disponível,g,"6,95","3,82",BRC0653N,Nome não encontrado
Proteína,g,"13,8","7,56",BRC0653N,Nome não encontrado
Lipídios,g,"4,86","2,67",BRC0653N,Nome não encontrado
Fibra alimentar,g,"0,81","0,44",BRC0653N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0653N,Nome não encontrado
Cinzas,g,"0,98","0,54",BRC0653N,Nome não encontrado
Colesterol,mg,"44,5","24,5",BRC0653N,Nome não encontrado
Ácidos graxos saturados,g,"1,45","0,80",BRC0653N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,64","0,90",BRC0653N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,44","0,79",BRC0653N,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,03",BRC0653N,Nome não encontrado
Cálcio,mg,"8,92","4,90",BRC0653N,Nome não encontrado
Ferro,mg,"1,55","0,85",BRC0653N,Nome não encontrado
Sódio,mg,151,"83,2",BRC0653N,Nome não encontrado
Magnésio,mg,"14,4","7,90",BRC0653N,Nome não encontrado
Fósforo,mg,109,"60,0",BRC0653N,Nome não encontrado
Potássio,mg,197,108,BRC0653N,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0653N,Nome não encontrado
Zinco,mg,"2,87","1,58",BRC0653N,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0653N,Nome não encontrado
Selênio,mcg,"0,35","0,19",BRC0653N,Nome não encontrado
Vitamina A (RE),mcg,"22,3","12,2",BRC0653N,Nome não encontrado
Vitamina A (RAE),mcg,"11,1","6,12",BRC0653N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0653N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,34","0,18",BRC0653N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0653N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0653N,Nome não encontrado
Niacina,mg,"1,09","0,60",BRC0653N,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0653N,Nome não encontrado
Vitamina B12,mcg,"1,47","0,81",BRC0653N,Nome não encontrado
Vitamina C,mg,"0,17","0,10",BRC0653N,Nome não encontrado
Equivalente de folato,mcg,"34,2","18,8",BRC0653N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0653N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0653N,Nome não encontrado
Gordura de adição,g,-,-,BRC0653N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0653N,Nome não encontrado
Proteína animal,g,-,-,BRC0653N,Nome não encontrado
