componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,310,170,BRC0361N,Nome não encontrado
Energia,kcal,73,40,BRC0361N,Nome não encontrado
Umidade,g,"81,1","44,6",BRC0361N,Nome não encontrado
Carboidrato total,g,"15,9","8,74",BRC0361N,Nome não encontrado
Carboidrato disponível,g,"14,4","7,93",BRC0361N,Nome não encontrado
Proteína,g,"2,02","1,11",BRC0361N,Nome não encontrado
Lipídios,g,"0,51","0,28",BRC0361N,Nome não encontrado
Fibra alimentar,g,"1,46","0,80",BRC0361N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0361N,Nome não encontrado
Cinzas,g,"0,49","0,27",BRC0361N,Nome não encontrado
Colesterol,mg,"0,74","0,41",BRC0361N,Nome não encontrado
Ácidos graxos saturados,g,"0,10","0,05",BRC0361N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,19","0,10",BRC0361N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,29","0,16",BRC0361N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0361N,Nome não encontrado
Cálcio,mg,"7,93","4,36",BRC0361N,Nome não encontrado
Ferro,mg,"1,02","0,56",BRC0361N,Nome não encontrado
Sódio,mg,280,154,BRC0361N,Nome não encontrado
Magnésio,mg,"6,60","3,63",BRC0361N,Nome não encontrado
Fósforo,mg,"14,6","8,01",BRC0361N,Nome não encontrado
Potássio,mg,"87,7","48,3",BRC0361N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0361N,Nome não encontrado
Zinco,mg,"0,06","0,03",BRC0361N,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0361N,Nome não encontrado
Selênio,mcg,"0,75","0,41",BRC0361N,Nome não encontrado
Vitamina A (RE),mcg,"22,6","12,5",BRC0361N,Nome não encontrado
Vitamina A (RAE),mcg,"11,3","6,23",BRC0361N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0361N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,25","0,14",BRC0361N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0361N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0361N,Nome não encontrado
Niacina,mg,"0,08","0,05",BRC0361N,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0361N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0361N,Nome não encontrado
Vitamina C,mg,"0,27","0,15",BRC0361N,Nome não encontrado
Equivalente de folato,mcg,"52,2","28,7",BRC0361N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0361N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0361N,Nome não encontrado
Gordura de adição,g,-,-,BRC0361N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0361N,Nome não encontrado
Proteína animal,g,-,-,BRC0361N,Nome não encontrado
