componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,476,261,BRC0212N,Nome não encontrado
Energia,kcal,114,62,BRC0212N,Nome não encontrado
Umidade,g,"77,7","42,7",BRC0212N,Nome não encontrado
Carboidrato total,g,"5,43","2,99",BRC0212N,Nome não encontrado
Carboidrato disponível,g,"4,52","2,48",BRC0212N,Nome não encontrado
Proteína,g,"10,2","5,59",BRC0212N,Nome não encontrado
Lipídios,g,"5,92","3,25",BRC0212N,Nome não encontrado
Fibra alimentar,g,"0,92","0,50",BRC0212N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0212N,Nome não encontrado
Cinzas,g,"0,82","0,45",BRC0212N,Nome não encontrado
Colesterol,mg,"38,0","20,9",BRC0212N,Nome não encontrado
Ácidos graxos saturados,g,"2,24","1,23",BRC0212N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,78","1,53",BRC0212N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,36","0,20",BRC0212N,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,06",BRC0212N,Nome não encontrado
Cálcio,mg,"9,87","5,43",BRC0212N,Nome não encontrado
Ferro,mg,"0,99","0,54",BRC0212N,Nome não encontrado
Sódio,mg,121,"66,8",BRC0212N,Nome não encontrado
Magnésio,mg,"9,32","5,12",BRC0212N,Nome não encontrado
Fósforo,mg,"71,0","39,1",BRC0212N,Nome não encontrado
Potássio,mg,201,110,BRC0212N,Nome não encontrado
Manganês,mg,"0,06","0,03",BRC0212N,Nome não encontrado
Zinco,mg,"2,92","1,60",BRC0212N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0212N,Nome não encontrado
Selênio,mcg,"0,23","0,13",BRC0212N,Nome não encontrado
Vitamina A (RE),mcg,149,"82,0",BRC0212N,Nome não encontrado
Vitamina A (RAE),mcg,"74,7","41,1",BRC0212N,Nome não encontrado
Vitamina D,mcg,"0,97","0,53",BRC0212N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,36","0,20",BRC0212N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0212N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0212N,Nome não encontrado
Niacina,mg,"1,39","0,76",BRC0212N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0212N,Nome não encontrado
Vitamina B12,mcg,"0,94","0,52",BRC0212N,Nome não encontrado
Vitamina C,mg,"3,68","2,02",BRC0212N,Nome não encontrado
Equivalente de folato,mcg,"5,88","3,23",BRC0212N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0212N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0212N,Nome não encontrado
Gordura de adição,g,-,-,BRC0212N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0212N,Nome não encontrado
Proteína animal,g,-,-,BRC0212N,Nome não encontrado
