componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,1483,444,BRC0198A,Nome não encontrado
Energia,kcal,351,105,BRC0198A,Nome não encontrado
Umidade,g,"19,8","5,93",BRC0198A,Nome não encontrado
Carboidrato total,g,"65,7","19,7",BRC0198A,Nome não encontrado
Carboidrato disponível,g,"64,5","19,3",BRC0198A,Nome não encontrado
Proteína,g,"6,54","1,96",BRC0198A,Nome não encontrado
Lipídios,g,"7,19","2,16",BRC0198A,Nome não encontrado
Fibra alimentar,g,"1,21","0,36",BRC0198A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0198A,Nome não encontrado
Cinzas,g,"0,81","0,24",BRC0198A,Nome não encontrado
Colesterol,mg,"45,1","13,5",BRC0198A,Nome não encontrado
Ácidos graxos saturados,g,"1,72","0,52",BRC0198A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,89","0,57",BRC0198A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,20","0,96",BRC0198A,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,02",BRC0198A,Nome não encontrado
Cálcio,mg,"30,0","9,01",BRC0198A,Nome não encontrado
Ferro,mg,"2,71","0,81",BRC0198A,Nome não encontrado
Sódio,mg,110,"33,0",BRC0198A,Nome não encontrado
Magnésio,mg,"16,6","4,98",BRC0198A,Nome não encontrado
Fósforo,mg,"83,8","25,1",BRC0198A,Nome não encontrado
Potássio,mg,107,"32,1",BRC0198A,Nome não encontrado
Manganês,mg,"0,20","0,06",BRC0198A,Nome não encontrado
Zinco,mg,"0,61","0,18",BRC0198A,Nome não encontrado
Cobre,mg,"0,09","0,03",BRC0198A,Nome não encontrado
Selênio,mcg,"5,64","1,69",BRC0198A,Nome não encontrado
Vitamina A (RE),mcg,"29,3","8,78",BRC0198A,Nome não encontrado
Vitamina A (RAE),mcg,"29,1","8,73",BRC0198A,Nome não encontrado
Vitamina D,mcg,"0,20","0,06",BRC0198A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,84","0,25",BRC0198A,Nome não encontrado
Tiamina,mg,"0,13","0,04",BRC0198A,Nome não encontrado
Riboflavina,mg,"0,09","0,03",BRC0198A,Nome não encontrado
Niacina,mg,"0,70","0,21",BRC0198A,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0198A,Nome não encontrado
Vitamina B12,mcg,"0,16","0,05",BRC0198A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0198A,Nome não encontrado
Equivalente de folato,mcg,"88,8","26,6",BRC0198A,Nome não encontrado
Sal de adição,g,"0,20","0,06",BRC0198A,Nome não encontrado
Açúcar de adição,g,"20,0","6,00",BRC0198A,Nome não encontrado
Gordura de adição,g,-,-,BRC0198A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0198A,Nome não encontrado
Proteína animal,g,-,-,BRC0198A,Nome não encontrado
