componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,390,214,BRC0595N,Nome não encontrado
Energia,kcal,93,51,BRC0595N,Nome não encontrado
Umidade,g,"79,8","43,9",BRC0595N,Nome não encontrado
Carboidrato total,g,"8,09","4,45",BRC0595N,Nome não encontrado
Carboidrato disponível,g,"6,57","3,61",BRC0595N,Nome não encontrado
Proteína,g,"7,08","3,89",BRC0595N,Nome não encontrado
Lipídios,g,"3,94","2,17",BRC0595N,Nome não encontrado
Fibra alimentar,g,"1,52","0,84",BRC0595N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0595N,Nome não encontrado
Cinzas,g,"1,10","0,60",BRC0595N,Nome não encontrado
Colesterol,mg,"18,8","10,3",BRC0595N,Nome não encontrado
Ácidos graxos saturados,g,"0,64","0,35",BRC0595N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,38","1,31",BRC0595N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,62","0,34",BRC0595N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0595N,Nome não encontrado
Cálcio,mg,"49,6","27,3",BRC0595N,Nome não encontrado
Ferro,mg,"0,30","0,16",BRC0595N,Nome não encontrado
Sódio,mg,"27,8","15,3",BRC0595N,Nome não encontrado
Magnésio,mg,"19,2","10,6",BRC0595N,Nome não encontrado
Fósforo,mg,"63,6","35,0",BRC0595N,Nome não encontrado
Potássio,mg,271,149,BRC0595N,Nome não encontrado
Manganês,mg,"0,13","0,07",BRC0595N,Nome não encontrado
Zinco,mg,"0,22","0,12",BRC0595N,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0595N,Nome não encontrado
Selênio,mcg,"11,5","6,31",BRC0595N,Nome não encontrado
Vitamina A (RE),mcg,297,163,BRC0595N,Nome não encontrado
Vitamina A (RAE),mcg,149,"82,1",BRC0595N,Nome não encontrado
Vitamina D,mcg,"1,64","0,90",BRC0595N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,11","1,16",BRC0595N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0595N,Nome não encontrado
Riboflavina,mg,"0,04","0,02",BRC0595N,Nome não encontrado
Niacina,mg,"0,38","0,21",BRC0595N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0595N,Nome não encontrado
Vitamina B12,mcg,"0,71","0,39",BRC0595N,Nome não encontrado
Vitamina C,mg,"9,39","5,16",BRC0595N,Nome não encontrado
Equivalente de folato,mcg,"9,98","5,49",BRC0595N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0595N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0595N,Nome não encontrado
Gordura de adição,g,-,-,BRC0595N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0595N,Nome não encontrado
Proteína animal,g,-,-,BRC0595N,Nome não encontrado
