componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,1291,1032,BRC0131G,Nome não encontrado
Energia,kcal,311,248,BRC0131G,Nome não encontrado
Umidade,g,"49,5","39,6",BRC0131G,Nome não encontrado
Carboidrato total,g,"3,35","2,68",BRC0131G,Nome não encontrado
Carboidrato disponível,g,"3,35","2,68",BRC0131G,Nome não encontrado
Proteína,g,"21,4","17,2",BRC0131G,Nome não encontrado
Lipídios,g,"23,5","18,8",BRC0131G,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0131G,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0131G,Nome não encontrado
Cinzas,g,"2,22","1,78",BRC0131G,Nome não encontrado
Colesterol,mg,"74,3","59,4",BRC0131G,Nome não encontrado
Ácidos graxos saturados,g,"13,3","10,6",BRC0131G,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,56","4,44",BRC0131G,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,46","0,37",BRC0131G,Nome não encontrado
Ácidos graxos trans,g,"0,80","0,64",BRC0131G,Nome não encontrado
Cálcio,mg,246,196,BRC0131G,Nome não encontrado
Ferro,mg,"0,28","0,23",BRC0131G,Nome não encontrado
Sódio,mg,537,429,BRC0131G,Nome não encontrado
Magnésio,mg,"21,8","17,4",BRC0131G,Nome não encontrado
Fósforo,mg,434,347,BRC0131G,Nome não encontrado
Potássio,mg,"57,2","45,8",BRC0131G,Nome não encontrado
Manganês,mg,"0,03","0,02",BRC0131G,Nome não encontrado
Zinco,mg,"3,26","2,60",BRC0131G,Nome não encontrado
Cobre,mg,"0,08","0,06",BRC0131G,Nome não encontrado
Selênio,mcg,"13,8","11,0",BRC0131G,Nome não encontrado
Vitamina A (RE),mcg,112,"90,0",BRC0131G,Nome não encontrado
Vitamina A (RAE),mcg,104,"83,7",BRC0131G,Nome não encontrado
Vitamina D,mcg,"0,37","0,30",BRC0131G,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18","0,14",BRC0131G,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0131G,Nome não encontrado
Riboflavina,mg,"0,19","0,15",BRC0131G,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0131G,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0131G,Nome não encontrado
Vitamina B12,mcg,"1,27","1,01",BRC0131G,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0131G,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0131G,Nome não encontrado
Sal de adição,g,,,BRC0131G,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0131G,Nome não encontrado
Gordura de adição,g,-,-,BRC0131G,Nome não encontrado
Proteína vegetal,g,-,-,BRC0131G,Nome não encontrado
Proteína animal,g,-,-,BRC0131G,Nome não encontrado
