componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,930,744,BRC0193K,Nome não encontrado
Energia,kcal,222,177,BRC0193K,Nome não encontrado
Umidade,g,"57,2","45,8",BRC0193K,Nome não encontrado
Carboidrato total,g,"27,3","21,8",BRC0193K,Nome não encontrado
Carboidrato disponível,g,"26,3","21,1",BRC0193K,Nome não encontrado
Proteína,g,"3,35","2,68",BRC0193K,Nome não encontrado
Lipídios,g,"11,3","9,03",BRC0193K,Nome não encontrado
Fibra alimentar,g,"0,95","0,76",BRC0193K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0193K,Nome não encontrado
Cinzas,g,"0,85","0,68",BRC0193K,Nome não encontrado
Colesterol,mg,"29,5","23,6",BRC0193K,Nome não encontrado
Ácidos graxos saturados,g,"5,20","4,16",BRC0193K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,70","2,16",BRC0193K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,53","0,42",BRC0193K,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0193K,Nome não encontrado
Cálcio,mg,102,"81,6",BRC0193K,Nome não encontrado
Ferro,mg,"0,26","0,20",BRC0193K,Nome não encontrado
Sódio,mg,"76,5","61,2",BRC0193K,Nome não encontrado
Magnésio,mg,"15,8","12,6",BRC0193K,Nome não encontrado
Fósforo,mg,108,"86,7",BRC0193K,Nome não encontrado
Potássio,mg,192,154,BRC0193K,Nome não encontrado
Manganês,mg,"0,08","0,06",BRC0193K,Nome não encontrado
Zinco,mg,"0,41","0,32",BRC0193K,Nome não encontrado
Cobre,mg,"0,05","0,04",BRC0193K,Nome não encontrado
Selênio,mcg,"2,02","1,62",BRC0193K,Nome não encontrado
Vitamina A (RE),mcg,"34,8","27,8",BRC0193K,Nome não encontrado
Vitamina A (RAE),mcg,112,"90,1",BRC0193K,Nome não encontrado
Vitamina D,mcg,"0,17","0,14",BRC0193K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,24","0,19",BRC0193K,Nome não encontrado
Tiamina,mg,"0,06","0,05",BRC0193K,Nome não encontrado
Riboflavina,mg,"0,24","0,19",BRC0193K,Nome não encontrado
Niacina,mg,"0,45","0,36",BRC0193K,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0193K,Nome não encontrado
Vitamina B12,mcg,"0,32","0,25",BRC0193K,Nome não encontrado
Vitamina C,mg,"5,39","4,31",BRC0193K,Nome não encontrado
Equivalente de folato,mcg,"17,1","13,7",BRC0193K,Nome não encontrado
Sal de adição,g,,,BRC0193K,Nome não encontrado
Açúcar de adição,g,,,BRC0193K,Nome não encontrado
Gordura de adição,g,-,-,BRC0193K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0193K,Nome não encontrado
Proteína animal,g,-,-,BRC0193K,Nome não encontrado
