componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,460,253,BRC0119N,Nome não encontrado
Energia,kcal,91,50,BRC0119N,Nome não encontrado
Umidade,g,"75,0","41,3",BRC0119N,Nome não encontrado
Carboidrato total,g,"8,61","4,73",BRC0119N,Nome não encontrado
Carboidrato disponível,g,"7,34","4,04",BRC0119N,Nome não encontrado
Proteína,g,"12,1","6,66",BRC0119N,Nome não encontrado
Lipídios,g,"1,23","0,68",BRC0119N,Nome não encontrado
Fibra alimentar,g,"1,27","0,70",BRC0119N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0119N,Nome não encontrado
Cinzas,g,"3,45","1,90",BRC0119N,Nome não encontrado
Colesterol,mg,"31,7","17,4",BRC0119N,Nome não encontrado
Ácidos graxos saturados,g,"0,43","0,23",BRC0119N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,40","0,22",BRC0119N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,24","0,13",BRC0119N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0119N,Nome não encontrado
Cálcio,mg,"15,9","8,73",BRC0119N,Nome não encontrado
Ferro,mg,"0,32","0,17",BRC0119N,Nome não encontrado
Sódio,mg,951,523,BRC0119N,Nome não encontrado
Magnésio,mg,"17,4","9,57",BRC0119N,Nome não encontrado
Fósforo,mg,100,"55,4",BRC0119N,Nome não encontrado
Potássio,mg,252,138,BRC0119N,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0119N,Nome não encontrado
Zinco,mg,"0,45","0,25",BRC0119N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0119N,Nome não encontrado
Selênio,mcg,"4,42","2,43",BRC0119N,Nome não encontrado
Vitamina A (RE),mcg,187,102,BRC0119N,Nome não encontrado
Vitamina A (RAE),mcg,"93,8","51,6",BRC0119N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0119N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,45","0,25",BRC0119N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0119N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0119N,Nome não encontrado
Niacina,mg,"2,74","1,51",BRC0119N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0119N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0119N,Nome não encontrado
Vitamina C,mg,"5,14","2,83",BRC0119N,Nome não encontrado
Equivalente de folato,mcg,"11,2","6,14",BRC0119N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0119N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0119N,Nome não encontrado
Gordura de adição,g,-,-,BRC0119N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0119N,Nome não encontrado
Proteína animal,g,-,-,BRC0119N,Nome não encontrado
