componente,unidade,Valor por 100g,Colher sopa rasa (25 g),codigo_alimento,nome_alimento
Energia,kJ,615,153,BRC1072B,Nome não encontrado
Energia,kcal,148,36,BRC1072B,Nome não encontrado
Umidade,g,"73,3","18,3",BRC1072B,Nome não encontrado
Carboidrato total,g,"15,4","3,86",BRC1072B,Nome não encontrado
Carboidrato disponível,g,"13,5","3,38",BRC1072B,Nome não encontrado
Proteína,g,"1,57","0,39",BRC1072B,Nome não encontrado
Lipídios,g,"9,11","2,28",BRC1072B,Nome não encontrado
Fibra alimentar,g,"1,93","0,48",BRC1072B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC1072B,Nome não encontrado
Cinzas,g,"0,59","0,15",BRC1072B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC1072B,Nome não encontrado
Ácidos graxos saturados,g,"1,49","0,37",BRC1072B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,14","0,54",BRC1072B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,36","1,34",BRC1072B,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,01",BRC1072B,Nome não encontrado
Cálcio,mg,"9,52","2,38",BRC1072B,Nome não encontrado
Ferro,mg,"0,74","0,18",BRC1072B,Nome não encontrado
Sódio,mg,130,"32,6",BRC1072B,Nome não encontrado
Magnésio,mg,"5,95","1,49",BRC1072B,Nome não encontrado
Fósforo,mg,"23,0","5,75",BRC1072B,Nome não encontrado
Potássio,mg,"92,9","23,2",BRC1072B,Nome não encontrado
Manganês,mg,"0,08","0,02",BRC1072B,Nome não encontrado
Zinco,mg,"0,18","0,05",BRC1072B,Nome não encontrado
Cobre,mg,"0,04","0,01",BRC1072B,Nome não encontrado
Selênio,mcg,"0,70","0,17",BRC1072B,Nome não encontrado
Vitamina A (RE),mcg,153,"38,4",BRC1072B,Nome não encontrado
Vitamina A (RAE),mcg,"76,9","19,2",BRC1072B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC1072B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,11",BRC1072B,Nome não encontrado
Tiamina,mg,"0,02","0,00",BRC1072B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC1072B,Nome não encontrado
Niacina,mg,"0,39","0,10",BRC1072B,Nome não encontrado
Vitamina B6,mg,"0,07","0,02",BRC1072B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC1072B,Nome não encontrado
Vitamina C,mg,"1,03","0,26",BRC1072B,Nome não encontrado
Equivalente de folato,mcg,"39,2","9,80",BRC1072B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC1072B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC1072B,Nome não encontrado
Gordura de adição,g,-,-,BRC1072B,Nome não encontrado
Proteína vegetal,g,-,-,BRC1072B,Nome não encontrado
Proteína animal,g,-,-,BRC1072B,Nome não encontrado
