componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,393,471,BRC0031E,Nome não encontrado
Energia,kcal,93,111,BRC0031E,Nome não encontrado
Umidade,g,"78,2","93,8",BRC0031E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0031E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0031E,Nome não encontrado
Proteína,g,"18,1","21,7",BRC0031E,Nome não encontrado
Lipídios,g,"2,30","2,76",BRC0031E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0031E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0031E,Nome não encontrado
Cinzas,g,"1,38","1,66",BRC0031E,Nome não encontrado
Colesterol,mg,"67,7","81,3",BRC0031E,Nome não encontrado
Ácidos graxos saturados,g,"0,79","0,95",BRC0031E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,68","0,81",BRC0031E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,49","0,59",BRC0031E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0031E,Nome não encontrado
Cálcio,mg,"10,00","12,0",BRC0031E,Nome não encontrado
Ferro,mg,"0,56","0,67",BRC0031E,Nome não encontrado
Sódio,mg,"52,0","62,4",BRC0031E,Nome não encontrado
Magnésio,mg,"27,0","32,4",BRC0031E,Nome não encontrado
Fósforo,mg,170,204,BRC0031E,Nome não encontrado
Potássio,mg,302,362,BRC0031E,Nome não encontrado
Manganês,mg,"0,04","0,05",BRC0031E,Nome não encontrado
Zinco,mg,"0,33","0,40",BRC0031E,Nome não encontrado
Cobre,mg,"0,07","0,08",BRC0031E,Nome não encontrado
Selênio,mcg,,,BRC0031E,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0031E,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0031E,Nome não encontrado
Vitamina D,mcg,"4,20","5,04",BRC0031E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,54","0,65",BRC0031E,Nome não encontrado
Tiamina,mg,"0,04","0,05",BRC0031E,Nome não encontrado
Riboflavina,mg,"0,06","0,08",BRC0031E,Nome não encontrado
Niacina,mg,"3,90","4,68",BRC0031E,Nome não encontrado
Vitamina B6,mg,"0,16","0,19",BRC0031E,Nome não encontrado
Vitamina B12,mcg,"1,58","1,90",BRC0031E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0031E,Nome não encontrado
Equivalente de folato,mcg,"24,0","28,8",BRC0031E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0031E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0031E,Nome não encontrado
Gordura de adição,g,,"0,00",BRC0031E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0031E,Nome não encontrado
Proteína animal,g,"18,1","21,7",BRC0031E,Nome não encontrado
