componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,1140,626,BRC0649N,Nome não encontrado
Energia,kcal,257,141,BRC0649N,Nome não encontrado
Umidade,g,"60,2","33,1",BRC0649N,Nome não encontrado
Carboidrato total,g,"3,18","1,75",BRC0649N,Nome não encontrado
Carboidrato disponível,g,"2,33","1,28",BRC0649N,Nome não encontrado
Proteína,g,"11,7","6,44",BRC0649N,Nome não encontrado
Lipídios,g,"24,2","13,3",BRC0649N,Nome não encontrado
Fibra alimentar,g,"0,85","0,47",BRC0649N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0649N,Nome não encontrado
Cinzas,g,"0,73","0,40",BRC0649N,Nome não encontrado
Colesterol,mg,"31,0","17,0",BRC0649N,Nome não encontrado
Ácidos graxos saturados,g,"4,04","2,22",BRC0649N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,77","3,17",BRC0649N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"13,9","7,67",BRC0649N,Nome não encontrado
Ácidos graxos trans,g,"0,13","0,07",BRC0649N,Nome não encontrado
Cálcio,mg,"9,53","5,24",BRC0649N,Nome não encontrado
Ferro,mg,"0,24","0,13",BRC0649N,Nome não encontrado
Sódio,mg,"50,3","27,7",BRC0649N,Nome não encontrado
Magnésio,mg,"12,9","7,11",BRC0649N,Nome não encontrado
Fósforo,mg,"96,1","52,8",BRC0649N,Nome não encontrado
Potássio,mg,191,105,BRC0649N,Nome não encontrado
Manganês,mg,"0,06","0,03",BRC0649N,Nome não encontrado
Zinco,mg,"0,42","0,23",BRC0649N,Nome não encontrado
Cobre,mg,"0,11","0,06",BRC0649N,Nome não encontrado
Selênio,mcg,"4,09","2,25",BRC0649N,Nome não encontrado
Vitamina A (RE),mcg,"12,4","6,81",BRC0649N,Nome não encontrado
Vitamina A (RAE),mcg,"6,20","3,41",BRC0649N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0649N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,89","1,04",BRC0649N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0649N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0649N,Nome não encontrado
Niacina,mg,"2,66","1,46",BRC0649N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0649N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0649N,Nome não encontrado
Vitamina C,mg,"2,37","1,30",BRC0649N,Nome não encontrado
Equivalente de folato,mcg,"10,5","5,77",BRC0649N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0649N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0649N,Nome não encontrado
Gordura de adição,g,-,-,BRC0649N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0649N,Nome não encontrado
Proteína animal,g,-,-,BRC0649N,Nome não encontrado
