componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,524,471,BRC0645B,Nome não encontrado
Energia,kcal,127,113,BRC0645B,Nome não encontrado
Umidade,g,"78,6","70,7",BRC0645B,Nome não encontrado
Carboidrato total,g,"4,66","4,19",BRC0645B,Nome não encontrado
Carboidrato disponível,g,"2,52","2,27",BRC0645B,Nome não encontrado
Proteína,g,"4,63","4,17",BRC0645B,Nome não encontrado
Lipídios,g,"10,3","9,24",BRC0645B,Nome não encontrado
Fibra alimentar,g,"2,14","1,92",BRC0645B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0645B,Nome não encontrado
Cinzas,g,"1,86","1,68",BRC0645B,Nome não encontrado
Colesterol,mg,"12,8","11,5",BRC0645B,Nome não encontrado
Ácidos graxos saturados,g,"3,42","3,08",BRC0645B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,52","3,17",BRC0645B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,63","2,36",BRC0645B,Nome não encontrado
Ácidos graxos trans,g,"0,19","0,17",BRC0645B,Nome não encontrado
Cálcio,mg,153,137,BRC0645B,Nome não encontrado
Ferro,mg,"1,20","1,08",BRC0645B,Nome não encontrado
Sódio,mg,346,312,BRC0645B,Nome não encontrado
Magnésio,mg,"11,9","10,7",BRC0645B,Nome não encontrado
Fósforo,mg,"47,8","43,0",BRC0645B,Nome não encontrado
Potássio,mg,151,136,BRC0645B,Nome não encontrado
Manganês,mg,"0,08","0,07",BRC0645B,Nome não encontrado
Zinco,mg,"0,48","0,43",BRC0645B,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0645B,Nome não encontrado
Selênio,mcg,"2,18","1,96",BRC0645B,Nome não encontrado
Vitamina A (RE),mcg,122,110,BRC0645B,Nome não encontrado
Vitamina A (RAE),mcg,191,171,BRC0645B,Nome não encontrado
Vitamina D,mcg,"0,44","0,39",BRC0645B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,40","1,26",BRC0645B,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0645B,Nome não encontrado
Riboflavina,mg,"0,07","0,06",BRC0645B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0645B,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0645B,Nome não encontrado
Vitamina B12,mcg,"0,29","0,26",BRC0645B,Nome não encontrado
Vitamina C,mg,"16,8","15,1",BRC0645B,Nome não encontrado
Equivalente de folato,mcg,"29,9","26,9",BRC0645B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0645B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0645B,Nome não encontrado
Gordura de adição,g,-,-,BRC0645B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0645B,Nome não encontrado
Proteína animal,g,-,-,BRC0645B,Nome não encontrado
