componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,425,233,BRC0550N,Nome não encontrado
Energia,kcal,102,55,BRC0550N,Nome não encontrado
Umidade,g,"78,4","43,1",BRC0550N,Nome não encontrado
Carboidrato total,g,"5,71","3,14",BRC0550N,Nome não encontrado
Carboidrato disponível,g,"3,85","2,12",BRC0550N,Nome não encontrado
Proteína,g,"10,7","5,87",BRC0550N,Nome não encontrado
Lipídios,g,"4,43","2,43",BRC0550N,Nome não encontrado
Fibra alimentar,g,"1,86","1,02",BRC0550N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0550N,Nome não encontrado
Cinzas,g,"0,82","0,45",BRC0550N,Nome não encontrado
Colesterol,mg,"17,3","9,50",BRC0550N,Nome não encontrado
Ácidos graxos saturados,g,"1,27","0,70",BRC0550N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,41","0,78",BRC0550N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,43","0,79",BRC0550N,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,04",BRC0550N,Nome não encontrado
Cálcio,mg,"10,4","5,75",BRC0550N,Nome não encontrado
Ferro,mg,"1,05","0,58",BRC0550N,Nome não encontrado
Sódio,mg,120,"66,2",BRC0550N,Nome não encontrado
Magnésio,mg,"14,6","8,02",BRC0550N,Nome não encontrado
Fósforo,mg,"79,0","43,5",BRC0550N,Nome não encontrado
Potássio,mg,200,110,BRC0550N,Nome não encontrado
Manganês,mg,"0,09","0,05",BRC0550N,Nome não encontrado
Zinco,mg,"2,18","1,20",BRC0550N,Nome não encontrado
Cobre,mg,"0,08","0,05",BRC0550N,Nome não encontrado
Selênio,mcg,"0,19","0,11",BRC0550N,Nome não encontrado
Vitamina A (RE),mcg,143,"78,8",BRC0550N,Nome não encontrado
Vitamina A (RAE),mcg,"72,2","39,7",BRC0550N,Nome não encontrado
Vitamina D,mcg,"0,09","0,05",BRC0550N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,47","0,81",BRC0550N,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0550N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0550N,Nome não encontrado
Niacina,mg,"0,80","0,44",BRC0550N,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0550N,Nome não encontrado
Vitamina B12,mcg,"0,42","0,23",BRC0550N,Nome não encontrado
Vitamina C,mg,"1,39","0,76",BRC0550N,Nome não encontrado
Equivalente de folato,mcg,"19,0","10,5",BRC0550N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0550N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0550N,Nome não encontrado
Gordura de adição,g,-,-,BRC0550N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0550N,Nome não encontrado
Proteína animal,g,-,-,BRC0550N,Nome não encontrado
