componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,579,579,BRC0132E,Nome não encontrado
Energia,kcal,137,137,BRC0132E,Nome não encontrado
Umidade,g,"65,2","65,2",BRC0132E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0132E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0132E,Nome não encontrado
Proteína,g,"31,8","31,8",BRC0132E,Nome não encontrado
Lipídios,g,"1,05","1,05",BRC0132E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0132E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0132E,Nome não encontrado
Cinzas,g,"2,01","2,01",BRC0132E,Nome não encontrado
Colesterol,mg,"59,5","59,5",BRC0132E,Nome não encontrado
Ácidos graxos saturados,g,"0,62","0,62",BRC0132E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,25","0,25",BRC0132E,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0132E,Nome não encontrado
Ácidos graxos trans,g,traços,traços,BRC0132E,Nome não encontrado
Cálcio,mg,"9,19","9,19",BRC0132E,Nome não encontrado
Ferro,mg,"1,27","1,27",BRC0132E,Nome não encontrado
Sódio,mg,206,206,BRC0132E,Nome não encontrado
Magnésio,mg,"34,1","34,1",BRC0132E,Nome não encontrado
Fósforo,mg,268,268,BRC0132E,Nome não encontrado
Potássio,mg,287,287,BRC0132E,Nome não encontrado
Manganês,mg,traços,traços,BRC0132E,Nome não encontrado
Zinco,mg,"0,50","0,50",BRC0132E,Nome não encontrado
Cobre,mg,"0,10","0,10",BRC0132E,Nome não encontrado
Selênio,mcg,"34,5","34,5",BRC0132E,Nome não encontrado
Vitamina A (RE),mcg,"22,7","22,7",BRC0132E,Nome não encontrado
Vitamina A (RAE),mcg,"22,7","22,7",BRC0132E,Nome não encontrado
Vitamina D,mcg,"1,13","1,13",BRC0132E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,22","0,22",BRC0132E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0132E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0132E,Nome não encontrado
Niacina,mg,"5,17","5,17",BRC0132E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0132E,Nome não encontrado
Vitamina B12,mcg,"7,93","7,93",BRC0132E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0132E,Nome não encontrado
Equivalente de folato,mcg,"9,53","9,53",BRC0132E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0132E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0132E,Nome não encontrado
Gordura de adição,g,-,-,BRC0132E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0132E,Nome não encontrado
Proteína animal,g,-,-,BRC0132E,Nome não encontrado
