componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1704,852,BRC1034A,Nome não encontrado
Energia,kcal,408,203,BRC1034A,Nome não encontrado
Umidade,g,"24,0","12,0",BRC1034A,Nome não encontrado
Carboidrato total,g,"48,6","24,3",BRC1034A,Nome não encontrado
Carboidrato disponível,g,"47,9","23,9",BRC1034A,Nome não encontrado
Proteína,g,"5,47","2,74",BRC1034A,Nome não encontrado
Lipídios,g,"21,4","10,7",BRC1034A,Nome não encontrado
Fibra alimentar,g,"0,72","0,36",BRC1034A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC1034A,Nome não encontrado
Cinzas,g,"0,50","0,25",BRC1034A,Nome não encontrado
Colesterol,mg,128,"64,2",BRC1034A,Nome não encontrado
Ácidos graxos saturados,g,"12,1","6,06",BRC1034A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,69","2,84",BRC1034A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,68","0,34",BRC1034A,Nome não encontrado
Ácidos graxos trans,g,"0,66","0,33",BRC1034A,Nome não encontrado
Cálcio,mg,"27,6","13,8",BRC1034A,Nome não encontrado
Ferro,mg,"2,48","1,24",BRC1034A,Nome não encontrado
Sódio,mg,"33,0","16,5",BRC1034A,Nome não encontrado
Magnésio,mg,"18,6","9,30",BRC1034A,Nome não encontrado
Fósforo,mg,"73,4","36,7",BRC1034A,Nome não encontrado
Potássio,mg,120,"60,0",BRC1034A,Nome não encontrado
Manganês,mg,"0,70","0,35",BRC1034A,Nome não encontrado
Zinco,mg,"0,53","0,26",BRC1034A,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC1034A,Nome não encontrado
Selênio,mcg,"5,23","2,62",BRC1034A,Nome não encontrado
Vitamina A (RE),mcg,256,128,BRC1034A,Nome não encontrado
Vitamina A (RAE),mcg,253,126,BRC1034A,Nome não encontrado
Vitamina D,mcg,"0,40","0,20",BRC1034A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,76","0,38",BRC1034A,Nome não encontrado
Tiamina,mg,"0,08","0,04",BRC1034A,Nome não encontrado
Riboflavina,mg,"0,07","0,03",BRC1034A,Nome não encontrado
Niacina,mg,"0,24","0,12",BRC1034A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC1034A,Nome não encontrado
Vitamina B12,mcg,"0,25","0,12",BRC1034A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC1034A,Nome não encontrado
Equivalente de folato,mcg,"8,90","4,45",BRC1034A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC1034A,Nome não encontrado
Açúcar de adição,g,"27,8","13,9",BRC1034A,Nome não encontrado
Gordura de adição,g,-,-,BRC1034A,Nome não encontrado
Proteína vegetal,g,-,-,BRC1034A,Nome não encontrado
Proteína animal,g,-,-,BRC1034A,Nome não encontrado
