componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,398,219,BRC0146N,Nome não encontrado
Energia,kcal,95,52,BRC0146N,Nome não encontrado
Umidade,g,"79,3","43,6",BRC0146N,Nome não encontrado
Carboidrato total,g,"3,30","1,82",BRC0146N,Nome não encontrado
Carboidrato disponível,g,"2,57","1,41",BRC0146N,Nome não encontrado
Proteína,g,"13,3","7,29",BRC0146N,Nome não encontrado
Lipídios,g,"3,34","1,84",BRC0146N,Nome não encontrado
Fibra alimentar,g,"0,73","0,40",BRC0146N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0146N,Nome não encontrado
Cinzas,g,"0,83","0,46",BRC0146N,Nome não encontrado
Colesterol,mg,"36,1","19,9",BRC0146N,Nome não encontrado
Ácidos graxos saturados,g,"0,75","0,41",BRC0146N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,91","1,05",BRC0146N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,49","0,27",BRC0146N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0146N,Nome não encontrado
Cálcio,mg,"7,64","4,20",BRC0146N,Nome não encontrado
Ferro,mg,"0,24","0,13",BRC0146N,Nome não encontrado
Sódio,mg,116,"63,9",BRC0146N,Nome não encontrado
Magnésio,mg,"8,80","4,84",BRC0146N,Nome não encontrado
Fósforo,mg,100,"55,5",BRC0146N,Nome não encontrado
Potássio,mg,185,101,BRC0146N,Nome não encontrado
Manganês,mg,"0,02","0,01",BRC0146N,Nome não encontrado
Zinco,mg,"0,46","0,25",BRC0146N,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0146N,Nome não encontrado
Selênio,mcg,"4,83","2,66",BRC0146N,Nome não encontrado
Vitamina A (RE),mcg,132,"72,6",BRC0146N,Nome não encontrado
Vitamina A (RAE),mcg,"66,2","36,4",BRC0146N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0146N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,24",BRC0146N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0146N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0146N,Nome não encontrado
Niacina,mg,"3,43","1,89",BRC0146N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0146N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0146N,Nome não encontrado
Vitamina C,mg,"0,87","0,48",BRC0146N,Nome não encontrado
Equivalente de folato,mcg,"5,45","3,00",BRC0146N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0146N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0146N,Nome não encontrado
Gordura de adição,g,-,-,BRC0146N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0146N,Nome não encontrado
Proteína animal,g,-,-,BRC0146N,Nome não encontrado
