componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,207,114,BRC0418N,Nome não encontrado
Energia,kcal,49,27,BRC0418N,Nome não encontrado
Umidade,g,"88,0","48,4",BRC0418N,Nome não encontrado
Carboidrato total,g,"7,68","4,22",BRC0418N,Nome não encontrado
Carboidrato disponível,g,"6,30","3,46",BRC0418N,Nome não encontrado
Proteína,g,"2,23","1,22",BRC0418N,Nome não encontrado
Lipídios,g,"1,39","0,77",BRC0418N,Nome não encontrado
Fibra alimentar,g,"1,38","0,76",BRC0418N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0418N,Nome não encontrado
Cinzas,g,"0,70","0,39",BRC0418N,Nome não encontrado
Colesterol,mg,"4,41","2,42",BRC0418N,Nome não encontrado
Ácidos graxos saturados,g,"0,61","0,33",BRC0418N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,35","0,19",BRC0418N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,29","0,16",BRC0418N,Nome não encontrado
Ácidos graxos trans,g,,,BRC0418N,Nome não encontrado
Cálcio,mg,"66,4","36,5",BRC0418N,Nome não encontrado
Ferro,mg,"0,24","0,13",BRC0418N,Nome não encontrado
Sódio,mg,"22,4","12,3",BRC0418N,Nome não encontrado
Magnésio,mg,"11,0","6,08",BRC0418N,Nome não encontrado
Fósforo,mg,"53,8","29,6",BRC0418N,Nome não encontrado
Potássio,mg,169,"93,1",BRC0418N,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0418N,Nome não encontrado
Zinco,mg,"0,19","0,11",BRC0418N,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0418N,Nome não encontrado
Selênio,mcg,"0,82","0,45",BRC0418N,Nome não encontrado
Vitamina A (RE),mcg,"17,2","9,43",BRC0418N,Nome não encontrado
Vitamina A (RAE),mcg,"15,7","8,63",BRC0418N,Nome não encontrado
Vitamina D,mcg,"0,03","0,02",BRC0418N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,98","0,54",BRC0418N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0418N,Nome não encontrado
Riboflavina,mg,"0,12","0,06",BRC0418N,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0418N,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0418N,Nome não encontrado
Vitamina B12,mcg,"0,15","0,08",BRC0418N,Nome não encontrado
Vitamina C,mg,"42,6","23,4",BRC0418N,Nome não encontrado
Equivalente de folato,mcg,"16,2","8,93",BRC0418N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0418N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0418N,Nome não encontrado
Gordura de adição,g,-,-,BRC0418N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0418N,Nome não encontrado
Proteína animal,g,-,-,BRC0418N,Nome não encontrado
