componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,405,486,BRC0019E,Nome não encontrado
Energia,kcal,96,115,BRC0019E,Nome não encontrado
Umidade,g,"78,2","93,9",BRC0019E,Nome não encontrado
Carboidrato total,g,"0,03","0,03",BRC0019E,Nome não encontrado
Carboidrato disponível,g,"0,03","0,03",BRC0019E,Nome não encontrado
Proteína,g,"18,1","21,7",BRC0019E,Nome não encontrado
Lipídios,g,"2,64","3,16",BRC0019E,Nome não encontrado
Fibra alimentar,g,,,BRC0019E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0019E,Nome não encontrado
Cinzas,g,"1,04","1,24",BRC0019E,Nome não encontrado
Colesterol,mg,"73,1","87,7",BRC0019E,Nome não encontrado
Ácidos graxos saturados,g,"1,20","1,44",BRC0019E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,70","0,84",BRC0019E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,12",BRC0019E,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0019E,Nome não encontrado
Cálcio,mg,"39,4","47,3",BRC0019E,Nome não encontrado
Ferro,mg,"0,26","0,31",BRC0019E,Nome não encontrado
Sódio,mg,"45,1","54,1",BRC0019E,Nome não encontrado
Magnésio,mg,"24,5","29,4",BRC0019E,Nome não encontrado
Fósforo,mg,153,184,BRC0019E,Nome não encontrado
Potássio,mg,293,351,BRC0019E,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0019E,Nome não encontrado
Zinco,mg,"0,36","0,43",BRC0019E,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0019E,Nome não encontrado
Selênio,mcg,,,BRC0019E,Nome não encontrado
Vitamina A (RE),mcg,"8,12","9,74",BRC0019E,Nome não encontrado
Vitamina A (RAE),mcg,"8,12","9,74",BRC0019E,Nome não encontrado
Vitamina D,mcg,,,BRC0019E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0019E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0019E,Nome não encontrado
Riboflavina,mg,"0,08","0,10",BRC0019E,Nome não encontrado
Niacina,mg,,,BRC0019E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0019E,Nome não encontrado
Vitamina B12,mcg,,,BRC0019E,Nome não encontrado
Vitamina C,mg,,,BRC0019E,Nome não encontrado
Equivalente de folato,mcg,,,BRC0019E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0019E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0019E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0019E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0019E,Nome não encontrado
Proteína animal,g,"18,1","21,7",BRC0019E,Nome não encontrado
