componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,257,231,BRC0426B,Nome não encontrado
Energia,kcal,62,55,BRC0426B,Nome não encontrado
Umidade,g,"88,8","79,9",BRC0426B,Nome não encontrado
Carboidrato total,g,"4,55","4,09",BRC0426B,Nome não encontrado
Carboidrato disponível,g,"2,68","2,41",BRC0426B,Nome não encontrado
Proteína,g,"0,94","0,85",BRC0426B,Nome não encontrado
Lipídios,g,"4,88","4,39",BRC0426B,Nome não encontrado
Fibra alimentar,g,"1,87","1,68",BRC0426B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0426B,Nome não encontrado
Cinzas,g,"0,87","0,78",BRC0426B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0426B,Nome não encontrado
Ácidos graxos saturados,g,"0,79","0,71",BRC0426B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,12","1,01",BRC0426B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,89","2,60",BRC0426B,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0426B,Nome não encontrado
Cálcio,mg,"18,1","16,3",BRC0426B,Nome não encontrado
Ferro,mg,"0,33","0,30",BRC0426B,Nome não encontrado
Sódio,mg,138,124,BRC0426B,Nome não encontrado
Magnésio,mg,"9,47","8,52",BRC0426B,Nome não encontrado
Fósforo,mg,"25,8","23,2",BRC0426B,Nome não encontrado
Potássio,mg,199,179,BRC0426B,Nome não encontrado
Manganês,mg,"0,10","0,09",BRC0426B,Nome não encontrado
Zinco,mg,"0,20","0,18",BRC0426B,Nome não encontrado
Cobre,mg,"0,22","0,20",BRC0426B,Nome não encontrado
Selênio,mcg,"0,37","0,33",BRC0426B,Nome não encontrado
Vitamina A (RE),mcg,302,272,BRC0426B,Nome não encontrado
Vitamina A (RAE),mcg,151,136,BRC0426B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0426B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,68","0,61",BRC0426B,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0426B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0426B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0426B,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0426B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0426B,Nome não encontrado
Vitamina C,mg,"14,3","12,9",BRC0426B,Nome não encontrado
Equivalente de folato,mcg,"13,5","12,1",BRC0426B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0426B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0426B,Nome não encontrado
Gordura de adição,g,-,-,BRC0426B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0426B,Nome não encontrado
Proteína animal,g,-,-,BRC0426B,Nome não encontrado
