componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1536,768,BRC0226A,Nome não encontrado
Energia,kcal,366,183,BRC0226A,Nome não encontrado
Umidade,g,"26,5","13,3",BRC0226A,Nome não encontrado
Carboidrato total,g,"50,8","25,4",BRC0226A,Nome não encontrado
Carboidrato disponível,g,"49,6","24,8",BRC0226A,Nome não encontrado
Proteína,g,"6,58","3,29",BRC0226A,Nome não encontrado
Lipídios,g,"15,4","7,72",BRC0226A,Nome não encontrado
Fibra alimentar,g,"1,15","0,58",BRC0226A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0226A,Nome não encontrado
Cinzas,g,"0,72","0,36",BRC0226A,Nome não encontrado
Colesterol,mg,"96,5","48,3",BRC0226A,Nome não encontrado
Ácidos graxos saturados,g,"3,07","1,54",BRC0226A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,09","2,05",BRC0226A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,71","3,86",BRC0226A,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0226A,Nome não encontrado
Cálcio,mg,"39,8","19,9",BRC0226A,Nome não encontrado
Ferro,mg,"2,29","1,15",BRC0226A,Nome não encontrado
Sódio,mg,"59,6","29,8",BRC0226A,Nome não encontrado
Magnésio,mg,"20,5","10,2",BRC0226A,Nome não encontrado
Fósforo,mg,"97,1","48,6",BRC0226A,Nome não encontrado
Potássio,mg,123,"61,5",BRC0226A,Nome não encontrado
Manganês,mg,"0,13","0,07",BRC0226A,Nome não encontrado
Zinco,mg,"0,78","0,39",BRC0226A,Nome não encontrado
Cobre,mg,"0,10","0,05",BRC0226A,Nome não encontrado
Selênio,mcg,"6,77","3,39",BRC0226A,Nome não encontrado
Vitamina A (RE),mcg,"57,5","28,7",BRC0226A,Nome não encontrado
Vitamina A (RAE),mcg,"54,9","27,4",BRC0226A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0226A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,40","0,70",BRC0226A,Nome não encontrado
Tiamina,mg,"0,09","0,05",BRC0226A,Nome não encontrado
Riboflavina,mg,"0,17","0,09",BRC0226A,Nome não encontrado
Niacina,mg,"0,75","0,38",BRC0226A,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0226A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0226A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0226A,Nome não encontrado
Equivalente de folato,mcg,"77,8","38,9",BRC0226A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0226A,Nome não encontrado
Açúcar de adição,g,"24,0","12,0",BRC0226A,Nome não encontrado
Gordura de adição,g,-,-,BRC0226A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0226A,Nome não encontrado
Proteína animal,g,-,-,BRC0226A,Nome não encontrado
