componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (10 g),codigo_alimento,nome_alimento
Energia,kJ,575,57,BRC0169A,Nome não encontrado
Energia,kcal,137,13,BRC0169A,Nome não encontrado
Umidade,g,"6,43","0,64",BRC0169A,Nome não encontrado
Carboidrato total,g,"72,9","7,29",BRC0169A,Nome não encontrado
Carboidrato disponível,g,"71,8","7,18",BRC0169A,Nome não encontrado
Proteína,g,"11,9","1,19",BRC0169A,Nome não encontrado
Lipídios,g,"6,55","0,66",BRC0169A,Nome não encontrado
Fibra alimentar,g,"1,14","0,11",BRC0169A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0169A,Nome não encontrado
Cinzas,g,"2,23","0,22",BRC0169A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0169A,Nome não encontrado
Ácidos graxos saturados,g,"1,78","0,18",BRC0169A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,59","0,16",BRC0169A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,98","0,20",BRC0169A,Nome não encontrado
Ácidos graxos trans,g,"0,87","0,09",BRC0169A,Nome não encontrado
Cálcio,mg,"19,3","1,93",BRC0169A,Nome não encontrado
Ferro,mg,"5,75","0,58",BRC0169A,Nome não encontrado
Sódio,mg,853,"85,3",BRC0169A,Nome não encontrado
Magnésio,mg,"32,5","3,25",BRC0169A,Nome não encontrado
Fósforo,mg,117,"11,7",BRC0169A,Nome não encontrado
Potássio,mg,194,"19,5",BRC0169A,Nome não encontrado
Manganês,mg,"0,57","0,06",BRC0169A,Nome não encontrado
Zinco,mg,"0,93","0,09",BRC0169A,Nome não encontrado
Cobre,mg,"0,18","0,02",BRC0169A,Nome não encontrado
Selênio,mcg,"9,69","0,97",BRC0169A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0169A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0169A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0169A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,36","0,04",BRC0169A,Nome não encontrado
Tiamina,mg,"0,39","0,04",BRC0169A,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0169A,Nome não encontrado
Niacina,mg,traços,traços,BRC0169A,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0169A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0169A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0169A,Nome não encontrado
Equivalente de folato,mcg,253,"25,3",BRC0169A,Nome não encontrado
Sal de adição,g,,,BRC0169A,Nome não encontrado
Açúcar de adição,g,,,BRC0169A,Nome não encontrado
Gordura de adição,g,,,BRC0169A,Nome não encontrado
Proteína vegetal,g,,,BRC0169A,Nome não encontrado
Proteína animal,g,,,BRC0169A,Nome não encontrado
