componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,302,166,BRC0157N,Nome não encontrado
Energia,kcal,72,39,BRC0157N,Nome não encontrado
Umidade,g,"82,4","45,3",BRC0157N,Nome não encontrado
Carboidrato total,g,"3,60","1,98",BRC0157N,Nome não encontrado
Carboidrato disponível,g,"2,65","1,46",BRC0157N,Nome não encontrado
Proteína,g,"12,1","6,63",BRC0157N,Nome não encontrado
Lipídios,g,"1,21","0,66",BRC0157N,Nome não encontrado
Fibra alimentar,g,"0,95","0,52",BRC0157N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0157N,Nome não encontrado
Cinzas,g,"0,78","0,43",BRC0157N,Nome não encontrado
Colesterol,mg,"31,7","17,4",BRC0157N,Nome não encontrado
Ácidos graxos saturados,g,"0,42","0,23",BRC0157N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,40","0,22",BRC0157N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,23","0,13",BRC0157N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0157N,Nome não encontrado
Cálcio,mg,"11,0","6,06",BRC0157N,Nome não encontrado
Ferro,mg,"0,25","0,14",BRC0157N,Nome não encontrado
Sódio,mg,"50,9","28,0",BRC0157N,Nome não encontrado
Magnésio,mg,"13,6","7,49",BRC0157N,Nome não encontrado
Fósforo,mg,"99,8","54,9",BRC0157N,Nome não encontrado
Potássio,mg,203,111,BRC0157N,Nome não encontrado
Manganês,mg,"0,06","0,03",BRC0157N,Nome não encontrado
Zinco,mg,"0,43","0,24",BRC0157N,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0157N,Nome não encontrado
Selênio,mcg,"4,21","2,31",BRC0157N,Nome não encontrado
Vitamina A (RE),mcg,"28,8","15,9",BRC0157N,Nome não encontrado
Vitamina A (RAE),mcg,"14,6","8,04",BRC0157N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0157N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,16","0,09",BRC0157N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0157N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0157N,Nome não encontrado
Niacina,mg,"2,74","1,51",BRC0157N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0157N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0157N,Nome não encontrado
Vitamina C,mg,"2,57","1,41",BRC0157N,Nome não encontrado
Equivalente de folato,mcg,"11,4","6,26",BRC0157N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0157N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0157N,Nome não encontrado
Gordura de adição,g,-,-,BRC0157N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0157N,Nome não encontrado
Proteína animal,g,-,-,BRC0157N,Nome não encontrado
