componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,214,150,BRC0531B,Nome não encontrado
Energia,kcal,52,36,BRC0531B,Nome não encontrado
Umidade,g,"90,4","63,3",BRC0531B,Nome não encontrado
Carboidrato total,g,"4,27","2,99",BRC0531B,Nome não encontrado
Carboidrato disponível,g,"2,99","2,09",BRC0531B,Nome não encontrado
Proteína,g,"1,03","0,72",BRC0531B,Nome não encontrado
Lipídios,g,"3,67","2,57",BRC0531B,Nome não encontrado
Fibra alimentar,g,"1,28","0,90",BRC0531B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0531B,Nome não encontrado
Cinzas,g,"0,58","0,41",BRC0531B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0531B,Nome não encontrado
Ácidos graxos saturados,g,"0,56","0,39",BRC0531B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,61","1,83",BRC0531B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,43","0,30",BRC0531B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0531B,Nome não encontrado
Cálcio,mg,"18,4","12,9",BRC0531B,Nome não encontrado
Ferro,mg,"0,38","0,26",BRC0531B,Nome não encontrado
Sódio,mg,"57,4","40,2",BRC0531B,Nome não encontrado
Magnésio,mg,"9,98","6,99",BRC0531B,Nome não encontrado
Fósforo,mg,"20,5","14,4",BRC0531B,Nome não encontrado
Potássio,mg,180,126,BRC0531B,Nome não encontrado
Manganês,mg,"0,18","0,13",BRC0531B,Nome não encontrado
Zinco,mg,"0,22","0,16",BRC0531B,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0531B,Nome não encontrado
Selênio,mcg,"0,11","0,07",BRC0531B,Nome não encontrado
Vitamina A (RE),mcg,"46,9","32,8",BRC0531B,Nome não encontrado
Vitamina A (RAE),mcg,"23,4","16,4",BRC0531B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0531B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,70","0,49",BRC0531B,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0531B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0531B,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0531B,Nome não encontrado
Vitamina B6,mg,"0,07","0,05",BRC0531B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0531B,Nome não encontrado
Vitamina C,mg,"6,85","4,80",BRC0531B,Nome não encontrado
Equivalente de folato,mcg,"14,9","10,4",BRC0531B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0531B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0531B,Nome não encontrado
Gordura de adição,g,-,-,BRC0531B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0531B,Nome não encontrado
Proteína animal,g,-,-,BRC0531B,Nome não encontrado
