componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,358,430,BRC0726B,Nome não encontrado
Energia,kcal,86,102,BRC0726B,Nome não encontrado
Umidade,g,"82,2","98,6",BRC0726B,Nome não encontrado
Carboidrato total,g,"4,15","4,98",BRC0726B,Nome não encontrado
Carboidrato disponível,g,"2,81","3,38",BRC0726B,Nome não encontrado
Proteína,g,"8,37","10,0",BRC0726B,Nome não encontrado
Lipídios,g,"4,26","5,11",BRC0726B,Nome não encontrado
Fibra alimentar,g,"1,34","1,61",BRC0726B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0726B,Nome não encontrado
Cinzas,g,"1,06","1,28",BRC0726B,Nome não encontrado
Colesterol,mg,"21,4","25,6",BRC0726B,Nome não encontrado
Ácidos graxos saturados,g,"1,39","1,67",BRC0726B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,37","1,64",BRC0726B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,30","1,56",BRC0726B,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,08",BRC0726B,Nome não encontrado
Cálcio,mg,"7,86","9,43",BRC0726B,Nome não encontrado
Ferro,mg,"0,92","1,11",BRC0726B,Nome não encontrado
Sódio,mg,153,184,BRC0726B,Nome não encontrado
Magnésio,mg,"13,7","16,4",BRC0726B,Nome não encontrado
Fósforo,mg,"75,0","90,0",BRC0726B,Nome não encontrado
Potássio,mg,251,302,BRC0726B,Nome não encontrado
Manganês,mg,"0,07","0,09",BRC0726B,Nome não encontrado
Zinco,mg,"2,35","2,82",BRC0726B,Nome não encontrado
Cobre,mg,"0,07","0,09",BRC0726B,Nome não encontrado
Selênio,mcg,"1,47","1,76",BRC0726B,Nome não encontrado
Vitamina A (RE),mcg,"39,7","47,6",BRC0726B,Nome não encontrado
Vitamina A (RAE),mcg,"20,2","24,3",BRC0726B,Nome não encontrado
Vitamina D,mcg,"0,03","0,03",BRC0726B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,00","1,20",BRC0726B,Nome não encontrado
Tiamina,mg,"0,07","0,08",BRC0726B,Nome não encontrado
Riboflavina,mg,"0,08","0,10",BRC0726B,Nome não encontrado
Niacina,mg,"1,15","1,38",BRC0726B,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0726B,Nome não encontrado
Vitamina B12,mcg,"0,97","1,17",BRC0726B,Nome não encontrado
Vitamina C,mg,"78,7","94,4",BRC0726B,Nome não encontrado
Equivalente de folato,mcg,"14,4","17,3",BRC0726B,Nome não encontrado
Sal de adição,g,"0,47","0,56",BRC0726B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0726B,Nome não encontrado
Gordura de adição,g,-,-,BRC0726B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0726B,Nome não encontrado
Proteína animal,g,-,-,BRC0726B,Nome não encontrado
