componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,491,270,BRC0188N,Nome não encontrado
Energia,kcal,118,64,BRC0188N,Nome não encontrado
Umidade,g,"77,1","42,4",BRC0188N,Nome não encontrado
Carboidrato total,g,"4,69","2,58",BRC0188N,Nome não encontrado
Carboidrato disponível,g,"3,67","2,02",BRC0188N,Nome não encontrado
Proteína,g,"11,0","6,04",BRC0188N,Nome não encontrado
Lipídios,g,"6,33","3,48",BRC0188N,Nome não encontrado
Fibra alimentar,g,"1,02","0,56",BRC0188N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0188N,Nome não encontrado
Cinzas,g,"0,87","0,48",BRC0188N,Nome não encontrado
Colesterol,mg,"40,2","22,1",BRC0188N,Nome não encontrado
Ácidos graxos saturados,g,"2,38","1,31",BRC0188N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,91","1,60",BRC0188N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,42","0,23",BRC0188N,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,06",BRC0188N,Nome não encontrado
Cálcio,mg,"7,17","3,94",BRC0188N,Nome não encontrado
Ferro,mg,"1,04","0,57",BRC0188N,Nome não encontrado
Sódio,mg,121,"67,0",BRC0188N,Nome não encontrado
Magnésio,mg,"9,53","5,24",BRC0188N,Nome não encontrado
Fósforo,mg,"76,9","42,3",BRC0188N,Nome não encontrado
Potássio,mg,181,"99,7",BRC0188N,Nome não encontrado
Manganês,mg,"0,10","0,06",BRC0188N,Nome não encontrado
Zinco,mg,"3,07","1,69",BRC0188N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0188N,Nome não encontrado
Selênio,mcg,"0,54","0,30",BRC0188N,Nome não encontrado
Vitamina A (RE),mcg,238,131,BRC0188N,Nome não encontrado
Vitamina A (RAE),mcg,119,"65,8",BRC0188N,Nome não encontrado
Vitamina D,mcg,"1,03","0,56",BRC0188N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,12","1,71",BRC0188N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0188N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0188N,Nome não encontrado
Niacina,mg,"0,69","0,38",BRC0188N,Nome não encontrado
Vitamina B6,mg,"0,06","0,03",BRC0188N,Nome não encontrado
Vitamina B12,mcg,"0,99","0,55",BRC0188N,Nome não encontrado
Vitamina C,mg,"2,96","1,63",BRC0188N,Nome não encontrado
Equivalente de folato,mcg,"6,33","3,48",BRC0188N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0188N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0188N,Nome não encontrado
Gordura de adição,g,-,-,BRC0188N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0188N,Nome não encontrado
Proteína animal,g,-,-,BRC0188N,Nome não encontrado
