componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,343,188,BRC0168N,Nome não encontrado
Energia,kcal,81,44,BRC0168N,Nome não encontrado
Umidade,g,"79,8","43,9",BRC0168N,Nome não encontrado
Carboidrato total,g,"5,94","3,26",BRC0168N,Nome não encontrado
Carboidrato disponível,g,"5,07","2,79",BRC0168N,Nome não encontrado
Proteína,g,"12,1","6,65",BRC0168N,Nome não encontrado
Lipídios,g,"1,19","0,65",BRC0168N,Nome não encontrado
Fibra alimentar,g,"0,86","0,47",BRC0168N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0168N,Nome não encontrado
Cinzas,g,"0,97","0,53",BRC0168N,Nome não encontrado
Colesterol,mg,"31,7","17,4",BRC0168N,Nome não encontrado
Ácidos graxos saturados,g,"0,41","0,23",BRC0168N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,40","0,22",BRC0168N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,24","0,13",BRC0168N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0168N,Nome não encontrado
Cálcio,mg,"9,69","5,33",BRC0168N,Nome não encontrado
Ferro,mg,"0,19","0,11",BRC0168N,Nome não encontrado
Sódio,mg,117,"64,4",BRC0168N,Nome não encontrado
Magnésio,mg,"12,0","6,62",BRC0168N,Nome não encontrado
Fósforo,mg,100,"55,0",BRC0168N,Nome não encontrado
Potássio,mg,185,102,BRC0168N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0168N,Nome não encontrado
Zinco,mg,"0,49","0,27",BRC0168N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0168N,Nome não encontrado
Selênio,mcg,"4,37","2,40",BRC0168N,Nome não encontrado
Vitamina A (RE),mcg,"17,4","9,56",BRC0168N,Nome não encontrado
Vitamina A (RAE),mcg,"8,91","4,90",BRC0168N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0168N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49","0,27",BRC0168N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0168N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0168N,Nome não encontrado
Niacina,mg,"2,74","1,51",BRC0168N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0168N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0168N,Nome não encontrado
Vitamina C,mg,"0,89","0,49",BRC0168N,Nome não encontrado
Equivalente de folato,mcg,"15,1","8,29",BRC0168N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0168N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0168N,Nome não encontrado
Gordura de adição,g,-,-,BRC0168N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0168N,Nome não encontrado
Proteína animal,g,-,-,BRC0168N,Nome não encontrado
