componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,319,175,BRC0044N,Nome não encontrado
Energia,kcal,75,41,BRC0044N,Nome não encontrado
Umidade,g,"79,7","43,8",BRC0044N,Nome não encontrado
Carboidrato total,g,"18,4","10,1",BRC0044N,Nome não encontrado
Carboidrato disponível,g,"16,3","8,98",BRC0044N,Nome não encontrado
Proteína,g,"1,08","0,59",BRC0044N,Nome não encontrado
Lipídios,g,"0,18","0,10",BRC0044N,Nome não encontrado
Fibra alimentar,g,"2,07","1,14",BRC0044N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0044N,Nome não encontrado
Cinzas,g,"0,64","0,35",BRC0044N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0044N,Nome não encontrado
Ácidos graxos saturados,g,"0,04","0,02",BRC0044N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,02","0,01",BRC0044N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,02",BRC0044N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0044N,Nome não encontrado
Cálcio,mg,"3,60","1,98",BRC0044N,Nome não encontrado
Ferro,mg,"0,28","0,16",BRC0044N,Nome não encontrado
Sódio,mg,"0,00","0,00",BRC0044N,Nome não encontrado
Magnésio,mg,"19,0","10,4",BRC0044N,Nome não encontrado
Fósforo,mg,"19,9","11,0",BRC0044N,Nome não encontrado
Potássio,mg,240,132,BRC0044N,Nome não encontrado
Manganês,mg,"0,28","0,16",BRC0044N,Nome não encontrado
Zinco,mg,"0,13","0,07",BRC0044N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0044N,Nome não encontrado
Selênio,mcg,"0,12","0,06",BRC0044N,Nome não encontrado
Vitamina A (RE),mcg,"36,3","20,0",BRC0044N,Nome não encontrado
Vitamina A (RAE),mcg,"18,1","9,98",BRC0044N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0044N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,29","0,16",BRC0044N,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0044N,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0044N,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0044N,Nome não encontrado
Vitamina B6,mg,"0,06","0,03",BRC0044N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0044N,Nome não encontrado
Vitamina C,mg,"7,40","4,07",BRC0044N,Nome não encontrado
Equivalente de folato,mcg,"13,6","7,48",BRC0044N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0044N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0044N,Nome não encontrado
Gordura de adição,g,-,-,BRC0044N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0044N,Nome não encontrado
Proteína animal,g,-,-,BRC0044N,Nome não encontrado
