componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,428,235,BRC0192N,Nome não encontrado
Energia,kcal,102,56,BRC0192N,Nome não encontrado
Umidade,g,"78,6","43,2",BRC0192N,Nome não encontrado
Carboidrato total,g,"4,80","2,64",BRC0192N,Nome não encontrado
Carboidrato disponível,g,"3,76","2,07",BRC0192N,Nome não encontrado
Proteína,g,"11,3","6,20",BRC0192N,Nome não encontrado
Lipídios,g,"4,44","2,44",BRC0192N,Nome não encontrado
Fibra alimentar,g,"1,04","0,57",BRC0192N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0192N,Nome não encontrado
Cinzas,g,"0,88","0,48",BRC0192N,Nome não encontrado
Colesterol,mg,"41,3","22,7",BRC0192N,Nome não encontrado
Ácidos graxos saturados,g,"2,14","1,18",BRC0192N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,49","0,82",BRC0192N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,20","0,11",BRC0192N,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,06",BRC0192N,Nome não encontrado
Cálcio,mg,"7,32","4,02",BRC0192N,Nome não encontrado
Ferro,mg,"1,06","0,58",BRC0192N,Nome não encontrado
Sódio,mg,122,"67,2",BRC0192N,Nome não encontrado
Magnésio,mg,"9,76","5,37",BRC0192N,Nome não encontrado
Fósforo,mg,"78,9","43,4",BRC0192N,Nome não encontrado
Potássio,mg,185,102,BRC0192N,Nome não encontrado
Manganês,mg,"0,11","0,06",BRC0192N,Nome não encontrado
Zinco,mg,"3,16","1,74",BRC0192N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0192N,Nome não encontrado
Selênio,mcg,"0,55","0,30",BRC0192N,Nome não encontrado
Vitamina A (RE),mcg,245,134,BRC0192N,Nome não encontrado
Vitamina A (RAE),mcg,122,"67,5",BRC0192N,Nome não encontrado
Vitamina D,mcg,"1,05","0,58",BRC0192N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,13","1,72",BRC0192N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0192N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0192N,Nome não encontrado
Niacina,mg,"0,70","0,39",BRC0192N,Nome não encontrado
Vitamina B6,mg,"0,06","0,03",BRC0192N,Nome não encontrado
Vitamina B12,mcg,"1,02","0,56",BRC0192N,Nome não encontrado
Vitamina C,mg,"3,03","1,67",BRC0192N,Nome não encontrado
Equivalente de folato,mcg,"6,47","3,56",BRC0192N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0192N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0192N,Nome não encontrado
Gordura de adição,g,-,-,BRC0192N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0192N,Nome não encontrado
Proteína animal,g,-,-,BRC0192N,Nome não encontrado
