componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1027,513,BRC0592A,Nome não encontrado
Energia,kcal,246,122,BRC0592A,Nome não encontrado
Umidade,g,"53,9","27,0",BRC0592A,Nome não encontrado
Carboidrato total,g,"13,9","6,94",BRC0592A,Nome não encontrado
Carboidrato disponível,g,"13,3","6,67",BRC0592A,Nome não encontrado
Proteína,g,"14,6","7,32",BRC0592A,Nome não encontrado
Lipídios,g,"14,8","7,38",BRC0592A,Nome não encontrado
Fibra alimentar,g,"0,54","0,27",BRC0592A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0592A,Nome não encontrado
Cinzas,g,"2,78","1,39",BRC0592A,Nome não encontrado
Colesterol,mg,"48,8","24,4",BRC0592A,Nome não encontrado
Ácidos graxos saturados,g,"8,26","4,13",BRC0592A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,64","1,82",BRC0592A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,85","0,43",BRC0592A,Nome não encontrado
Ácidos graxos trans,g,"0,43","0,22",BRC0592A,Nome não encontrado
Cálcio,mg,419,209,BRC0592A,Nome não encontrado
Ferro,mg,"0,83","0,42",BRC0592A,Nome não encontrado
Sódio,mg,520,260,BRC0592A,Nome não encontrado
Magnésio,mg,"15,8","7,92",BRC0592A,Nome não encontrado
Fósforo,mg,269,134,BRC0592A,Nome não encontrado
Potássio,mg,"92,2","46,1",BRC0592A,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0592A,Nome não encontrado
Zinco,mg,"2,04","1,02",BRC0592A,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0592A,Nome não encontrado
Selênio,mcg,"2,56","1,28",BRC0592A,Nome não encontrado
Vitamina A (RE),mcg,"21,7","10,8",BRC0592A,Nome não encontrado
Vitamina A (RAE),mcg,"21,4","10,7",BRC0592A,Nome não encontrado
Vitamina D,mcg,"0,05","0,02",BRC0592A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,41","0,20",BRC0592A,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0592A,Nome não encontrado
Riboflavina,mg,"0,17","0,08",BRC0592A,Nome não encontrado
Niacina,mg,"1,64","0,82",BRC0592A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0592A,Nome não encontrado
Vitamina B12,mcg,"1,33","0,67",BRC0592A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0592A,Nome não encontrado
Equivalente de folato,mcg,"35,5","17,8",BRC0592A,Nome não encontrado
Sal de adição,g,"0,47","0,24",BRC0592A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0592A,Nome não encontrado
Gordura de adição,g,-,-,BRC0592A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0592A,Nome não encontrado
Proteína animal,g,-,-,BRC0592A,Nome não encontrado
