componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,500,249,BRC0017J,Nome não encontrado
Energia,kcal,120,59,BRC0017J,Nome não encontrado
Umidade,g,"78,8","39,4",BRC0017J,Nome não encontrado
Carboidrato total,g,"1,86","0,93",BRC0017J,Nome não encontrado
Carboidrato disponível,g,"1,86","0,93",BRC0017J,Nome não encontrado
Proteína,g,"10,7","5,36",BRC0017J,Nome não encontrado
Lipídios,g,"7,72","3,86",BRC0017J,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0017J,Nome não encontrado
Álcool,g,,traços,BRC0017J,Nome não encontrado
Cinzas,g,"0,87","0,44",BRC0017J,Nome não encontrado
Colesterol,mg,308,154,BRC0017J,Nome não encontrado
Ácidos graxos saturados,g,"2,26","1,13",BRC0017J,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,12","1,56",BRC0017J,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,04","0,52",BRC0017J,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0017J,Nome não encontrado
Cálcio,mg,"34,0","17,0",BRC0017J,Nome não encontrado
Ferro,mg,"2,11","1,05",BRC0017J,Nome não encontrado
Sódio,mg,145,"72,8",BRC0017J,Nome não encontrado
Magnésio,mg,"11,0","5,50",BRC0017J,Nome não encontrado
Fósforo,mg,142,"71,3",BRC0017J,Nome não encontrado
Potássio,mg,130,"65,1",BRC0017J,Nome não encontrado
Manganês,mg,traços,traços,BRC0017J,Nome não encontrado
Zinco,mg,"0,94","0,47",BRC0017J,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0017J,Nome não encontrado
Selênio,mcg,,traços,BRC0017J,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0017J,Nome não encontrado
Vitamina A (RAE),mcg,,traços,BRC0017J,Nome não encontrado
Vitamina D,mcg,"1,62","0,81",BRC0017J,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,85","0,43",BRC0017J,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0017J,Nome não encontrado
Riboflavina,mg,"0,50","0,25",BRC0017J,Nome não encontrado
Niacina,mg,"0,65","0,33",BRC0017J,Nome não encontrado
Vitamina B6,mg,"0,15","0,08",BRC0017J,Nome não encontrado
Vitamina B12,mcg,"0,79","0,40",BRC0017J,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0017J,Nome não encontrado
Equivalente de folato,mcg,"41,7","20,9",BRC0017J,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0017J,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0017J,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0017J,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0017J,Nome não encontrado
Proteína animal,g,"10,7","5,36",BRC0017J,Nome não encontrado
