componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,480,263,BRC0628N,Nome não encontrado
Energia,kcal,114,62,BRC0628N,Nome não encontrado
Umidade,g,"73,7","40,5",BRC0628N,Nome não encontrado
Carboidrato total,g,"8,13","4,47",BRC0628N,Nome não encontrado
Carboidrato disponível,g,"6,45","3,55",BRC0628N,Nome não encontrado
Proteína,g,"14,2","7,82",BRC0628N,Nome não encontrado
Lipídios,g,"3,10","1,71",BRC0628N,Nome não encontrado
Fibra alimentar,g,"1,68","0,92",BRC0628N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0628N,Nome não encontrado
Cinzas,g,"0,87","0,48",BRC0628N,Nome não encontrado
Colesterol,mg,"44,0","24,2",BRC0628N,Nome não encontrado
Ácidos graxos saturados,g,"1,20","0,66",BRC0628N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,15","0,63",BRC0628N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,36","0,20",BRC0628N,Nome não encontrado
Ácidos graxos trans,g,"0,09","0,05",BRC0628N,Nome não encontrado
Cálcio,mg,"26,7","14,7",BRC0628N,Nome não encontrado
Ferro,mg,"1,38","0,76",BRC0628N,Nome não encontrado
Sódio,mg,"60,0","33,0",BRC0628N,Nome não encontrado
Magnésio,mg,"21,4","11,8",BRC0628N,Nome não encontrado
Fósforo,mg,122,"67,3",BRC0628N,Nome não encontrado
Potássio,mg,242,133,BRC0628N,Nome não encontrado
Manganês,mg,"0,27","0,15",BRC0628N,Nome não encontrado
Zinco,mg,"3,05","1,68",BRC0628N,Nome não encontrado
Cobre,mg,"0,11","0,06",BRC0628N,Nome não encontrado
Selênio,mcg,"0,47","0,26",BRC0628N,Nome não encontrado
Vitamina A (RE),mcg,151,"83,5",BRC0628N,Nome não encontrado
Vitamina A (RAE),mcg,"75,9","41,7",BRC0628N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0628N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,90","0,49",BRC0628N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0628N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0628N,Nome não encontrado
Niacina,mg,"1,05","0,58",BRC0628N,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0628N,Nome não encontrado
Vitamina B12,mcg,"1,47","0,81",BRC0628N,Nome não encontrado
Vitamina C,mg,"19,5","10,7",BRC0628N,Nome não encontrado
Equivalente de folato,mcg,"39,7","21,8",BRC0628N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0628N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0628N,Nome não encontrado
Gordura de adição,g,-,-,BRC0628N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0628N,Nome não encontrado
Proteína animal,g,-,-,BRC0628N,Nome não encontrado
