componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (10 g),codigo_alimento,nome_alimento
Energia,kJ,955,95,BRC0713B,Nome não encontrado
Energia,kcal,229,22,BRC0713B,Nome não encontrado
Umidade,g,"8,40","0,84",BRC0713B,Nome não encontrado
Carboidrato total,g,"39,1","3,91",BRC0713B,Nome não encontrado
Carboidrato disponível,g,"2,70","0,27",BRC0713B,Nome não encontrado
Proteína,g,"34,8","3,48",BRC0713B,Nome não encontrado
Lipídios,g,"0,70","0,07",BRC0713B,Nome não encontrado
Fibra alimentar,g,"36,4","3,64",BRC0713B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0713B,Nome não encontrado
Cinzas,g,"17,0","1,70",BRC0713B,Nome não encontrado
Colesterol,mg,"30,0","3,00",BRC0713B,Nome não encontrado
Ácidos graxos saturados,g,"0,10","0,01",BRC0713B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,04","0,00",BRC0713B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,26","0,03",BRC0713B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0713B,Nome não encontrado
Cálcio,mg,"86,0","8,60",BRC0713B,Nome não encontrado
Ferro,mg,"48,3","4,83",BRC0713B,Nome não encontrado
Sódio,mg,2100,210,BRC0713B,Nome não encontrado
Magnésio,mg,340,"34,0",BRC0713B,Nome não encontrado
Fósforo,mg,530,"53,0",BRC0713B,Nome não encontrado
Potássio,mg,4500,450,BRC0713B,Nome não encontrado
Manganês,mg,"1,58","0,16",BRC0713B,Nome não encontrado
Zinco,mg,"2,30","0,23",BRC0713B,Nome não encontrado
Cobre,mg,"0,39","0,04",BRC0713B,Nome não encontrado
Selênio,mcg,,,BRC0713B,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0713B,Nome não encontrado
Vitamina A (RAE),mcg,2300,230,BRC0713B,Nome não encontrado
Vitamina D,mcg,,,BRC0713B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"4,20","0,42",BRC0713B,Nome não encontrado
Tiamina,mg,"0,57","0,06",BRC0713B,Nome não encontrado
Riboflavina,mg,"2,07","0,21",BRC0713B,Nome não encontrado
Niacina,mg,"5,40","0,54",BRC0713B,Nome não encontrado
Vitamina B6,mg,"0,38","0,04",BRC0713B,Nome não encontrado
Vitamina B12,mcg,"39,9","3,99",BRC0713B,Nome não encontrado
Vitamina C,mg,"3,00","0,30",BRC0713B,Nome não encontrado
Equivalente de folato,mcg,1500,150,BRC0713B,Nome não encontrado
Sal de adição,g,,,BRC0713B,Nome não encontrado
Açúcar de adição,g,,,BRC0713B,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0713B,Nome não encontrado
Proteína vegetal,g,"34,8","3,48",BRC0713B,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0713B,Nome não encontrado
