componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,336,185,BRC0426N,Nome não encontrado
Energia,kcal,80,43,BRC0426N,Nome não encontrado
Umidade,g,"77,5","42,6",BRC0426N,Nome não encontrado
Carboidrato total,g,"20,1","11,0",BRC0426N,Nome não encontrado
Carboidrato disponível,g,"16,1","8,83",BRC0426N,Nome não encontrado
Proteína,g,"1,06","0,58",BRC0426N,Nome não encontrado
Lipídios,g,"0,36","0,20",BRC0426N,Nome não encontrado
Fibra alimentar,g,"4,01","2,21",BRC0426N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0426N,Nome não encontrado
Cinzas,g,"0,98","0,54",BRC0426N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0426N,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,03",BRC0426N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0426N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,12","0,07",BRC0426N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0426N,Nome não encontrado
Cálcio,mg,"5,37","2,95",BRC0426N,Nome não encontrado
Ferro,mg,"0,25","0,14",BRC0426N,Nome não encontrado
Sódio,mg,"0,00","0,00",BRC0426N,Nome não encontrado
Magnésio,mg,"19,9","10,9",BRC0426N,Nome não encontrado
Fósforo,mg,"19,4","10,7",BRC0426N,Nome não encontrado
Potássio,mg,277,152,BRC0426N,Nome não encontrado
Manganês,mg,"0,29","0,16",BRC0426N,Nome não encontrado
Zinco,mg,"0,17","0,09",BRC0426N,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0426N,Nome não encontrado
Selênio,mcg,"0,27","0,15",BRC0426N,Nome não encontrado
Vitamina A (RE),mcg,"65,9","36,2",BRC0426N,Nome não encontrado
Vitamina A (RAE),mcg,"32,9","18,1",BRC0426N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0426N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,23","0,13",BRC0426N,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0426N,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0426N,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0426N,Nome não encontrado
Vitamina B6,mg,"0,08","0,04",BRC0426N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0426N,Nome não encontrado
Vitamina C,mg,"50,6","27,8",BRC0426N,Nome não encontrado
Equivalente de folato,mcg,"31,9","17,5",BRC0426N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0426N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0426N,Nome não encontrado
Gordura de adição,g,-,-,BRC0426N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0426N,Nome não encontrado
Proteína animal,g,-,-,BRC0426N,Nome não encontrado
