componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,1736,1562,BRC0918A,Nome não encontrado
Energia,kcal,414,373,BRC0918A,Nome não encontrado
Umidade,g,"20,4","18,3",BRC0918A,Nome não encontrado
Carboidrato total,g,"50,0","45,0",BRC0918A,Nome não encontrado
Carboidrato disponível,g,"49,3","44,4",BRC0918A,Nome não encontrado
Proteína,g,"7,82","7,04",BRC0918A,Nome não encontrado
Lipídios,g,"20,5","18,5",BRC0918A,Nome não encontrado
Fibra alimentar,g,"0,69","0,62",BRC0918A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0918A,Nome não encontrado
Cinzas,g,"1,31","1,18",BRC0918A,Nome não encontrado
Colesterol,mg,118,106,BRC0918A,Nome não encontrado
Ácidos graxos saturados,g,"6,98","6,28",BRC0918A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,38","4,84",BRC0918A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,63","5,97",BRC0918A,Nome não encontrado
Ácidos graxos trans,g,"0,27","0,25",BRC0918A,Nome não encontrado
Cálcio,mg,"86,0","77,4",BRC0918A,Nome não encontrado
Ferro,mg,"2,06","1,86",BRC0918A,Nome não encontrado
Sódio,mg,240,216,BRC0918A,Nome não encontrado
Magnésio,mg,"17,3","15,6",BRC0918A,Nome não encontrado
Fósforo,mg,171,153,BRC0918A,Nome não encontrado
Potássio,mg,178,160,BRC0918A,Nome não encontrado
Manganês,mg,"0,13","0,11",BRC0918A,Nome não encontrado
Zinco,mg,"0,81","0,73",BRC0918A,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0918A,Nome não encontrado
Selênio,mcg,"5,74","5,17",BRC0918A,Nome não encontrado
Vitamina A (RE),mcg,117,105,BRC0918A,Nome não encontrado
Vitamina A (RAE),mcg,116,104,BRC0918A,Nome não encontrado
Vitamina D,mcg,"0,50","0,45",BRC0918A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,59","0,53",BRC0918A,Nome não encontrado
Tiamina,mg,"0,09","0,08",BRC0918A,Nome não encontrado
Riboflavina,mg,"0,22","0,20",BRC0918A,Nome não encontrado
Niacina,mg,"0,48","0,43",BRC0918A,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0918A,Nome não encontrado
Vitamina B12,mcg,"0,32","0,29",BRC0918A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0918A,Nome não encontrado
Equivalente de folato,mcg,"64,1","57,7",BRC0918A,Nome não encontrado
Sal de adição,g,"0,40","0,36",BRC0918A,Nome não encontrado
Açúcar de adição,g,,,BRC0918A,Nome não encontrado
Gordura de adição,g,-,-,BRC0918A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0918A,Nome não encontrado
Proteína animal,g,-,-,BRC0918A,Nome não encontrado
