componente,unidade,Valor por 100g,Colher sopa cheia (15 g),codigo_alimento,nome_alimento
Energia,kJ,1531,229,BRC0014A,Nome não encontrado
Energia,kcal,360,54,BRC0014A,Nome não encontrado
Umidade,g,"9,62","1,44",BRC0014A,Nome não encontrado
Carboidrato total,g,"82,6","12,4",BRC0014A,Nome não encontrado
Carboidrato disponível,g,"81,8","12,3",BRC0014A,Nome não encontrado
Proteína,g,"6,24","0,94",BRC0014A,Nome não encontrado
Lipídios,g,"0,76","0,11",BRC0014A,Nome não encontrado
Fibra alimentar,g,"0,78","0,12",BRC0014A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0014A,Nome não encontrado
Cinzas,g,"0,81","0,12",BRC0014A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0014A,Nome não encontrado
Ácidos graxos saturados,g,"0,30","0,05",BRC0014A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,20","0,03",BRC0014A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,30","0,05",BRC0014A,Nome não encontrado
Ácidos graxos trans,g,traços,traços,BRC0014A,Nome não encontrado
Cálcio,mg,"4,10","0,62",BRC0014A,Nome não encontrado
Ferro,mg,"16,0","2,40",BRC0014A,Nome não encontrado
Sódio,mg,"9,07","1,36",BRC0014A,Nome não encontrado
Magnésio,mg,"27,4","4,11",BRC0014A,Nome não encontrado
Fósforo,mg,"94,5","14,2",BRC0014A,Nome não encontrado
Potássio,mg,"63,6","9,54",BRC0014A,Nome não encontrado
Manganês,mg,"1,00","0,15",BRC0014A,Nome não encontrado
Zinco,mg,"5,17","0,78",BRC0014A,Nome não encontrado
Cobre,mg,"0,02","0,00",BRC0014A,Nome não encontrado
Selênio,mcg,,,BRC0014A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0014A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0014A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0014A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,01",BRC0014A,Nome não encontrado
Tiamina,mg,"1,73","0,26",BRC0014A,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0014A,Nome não encontrado
Niacina,mg,traços,traços,BRC0014A,Nome não encontrado
Vitamina B6,mg,"1,76","0,26",BRC0014A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0014A,Nome não encontrado
Vitamina C,mg,173,"26,0",BRC0014A,Nome não encontrado
Equivalente de folato,mcg,"4,10","0,62",BRC0014A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0014A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0014A,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0014A,Nome não encontrado
Proteína vegetal,g,"6,24","0,94",BRC0014A,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0014A,Nome não encontrado
