componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,871,958,BRC0514F,Nome não encontrado
Energia,kcal,209,229,BRC0514F,Nome não encontrado
Umidade,g,"66,1","72,7",BRC0514F,Nome não encontrado
Carboidrato total,g,"4,93","5,42",BRC0514F,Nome não encontrado
Carboidrato disponível,g,"3,81","4,19",BRC0514F,Nome não encontrado
Proteína,g,"11,8","13,0",BRC0514F,Nome não encontrado
Lipídios,g,"16,1","17,7",BRC0514F,Nome não encontrado
Fibra alimentar,g,"1,11","1,22",BRC0514F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0514F,Nome não encontrado
Cinzas,g,"1,03","1,13",BRC0514F,Nome não encontrado
Colesterol,mg,"29,5","32,5",BRC0514F,Nome não encontrado
Ácidos graxos saturados,g,"5,83","6,41",BRC0514F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,83","8,61",BRC0514F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,35","1,49",BRC0514F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0514F,Nome não encontrado
Cálcio,mg,"19,7","21,7",BRC0514F,Nome não encontrado
Ferro,mg,"1,52","1,67",BRC0514F,Nome não encontrado
Sódio,mg,208,228,BRC0514F,Nome não encontrado
Magnésio,mg,"11,3","12,4",BRC0514F,Nome não encontrado
Fósforo,mg,"19,3","21,2",BRC0514F,Nome não encontrado
Potássio,mg,182,200,BRC0514F,Nome não encontrado
Manganês,mg,"0,09","0,10",BRC0514F,Nome não encontrado
Zinco,mg,"2,54","2,79",BRC0514F,Nome não encontrado
Cobre,mg,"0,05","0,06",BRC0514F,Nome não encontrado
Selênio,mcg,"0,15","0,17",BRC0514F,Nome não encontrado
Vitamina A (RE),mcg,"44,8","49,3",BRC0514F,Nome não encontrado
Vitamina A (RAE),mcg,"23,4","25,7",BRC0514F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0514F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49","0,54",BRC0514F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0514F,Nome não encontrado
Riboflavina,mg,"0,16","0,18",BRC0514F,Nome não encontrado
Niacina,mg,"0,96","1,06",BRC0514F,Nome não encontrado
Vitamina B6,mg,"0,05","0,06",BRC0514F,Nome não encontrado
Vitamina B12,mcg,,,BRC0514F,Nome não encontrado
Vitamina C,mg,"11,6","12,8",BRC0514F,Nome não encontrado
Equivalente de folato,mcg,"5,92","6,51",BRC0514F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0514F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0514F,Nome não encontrado
Gordura de adição,g,"1,35","1,49",BRC0514F,Nome não encontrado
Proteína vegetal,g,"0,96","1,06",BRC0514F,Nome não encontrado
Proteína animal,g,"10,9","12,0",BRC0514F,Nome não encontrado
