componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,317,174,BRC0597N,Nome não encontrado
Energia,kcal,75,41,BRC0597N,Nome não encontrado
Umidade,g,"81,7","45,0",BRC0597N,Nome não encontrado
Carboidrato total,g,"8,12","4,46",BRC0597N,Nome não encontrado
Carboidrato disponível,g,"6,59","3,62",BRC0597N,Nome não encontrado
Proteína,g,"7,10","3,90",BRC0597N,Nome não encontrado
Lipídios,g,"1,95","1,07",BRC0597N,Nome não encontrado
Fibra alimentar,g,"1,53","0,84",BRC0597N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0597N,Nome não encontrado
Cinzas,g,"1,10","0,61",BRC0597N,Nome não encontrado
Colesterol,mg,"18,9","10,4",BRC0597N,Nome não encontrado
Ácidos graxos saturados,g,"0,35","0,19",BRC0597N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,92","0,51",BRC0597N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,40","0,22",BRC0597N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0597N,Nome não encontrado
Cálcio,mg,"49,8","27,4",BRC0597N,Nome não encontrado
Ferro,mg,"0,29","0,16",BRC0597N,Nome não encontrado
Sódio,mg,"27,9","15,3",BRC0597N,Nome não encontrado
Magnésio,mg,"19,3","10,6",BRC0597N,Nome não encontrado
Fósforo,mg,"63,8","35,1",BRC0597N,Nome não encontrado
Potássio,mg,271,149,BRC0597N,Nome não encontrado
Manganês,mg,"0,13","0,07",BRC0597N,Nome não encontrado
Zinco,mg,"0,22","0,12",BRC0597N,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0597N,Nome não encontrado
Selênio,mcg,"11,5","6,33",BRC0597N,Nome não encontrado
Vitamina A (RE),mcg,298,164,BRC0597N,Nome não encontrado
Vitamina A (RAE),mcg,150,"82,6",BRC0597N,Nome não encontrado
Vitamina D,mcg,"1,64","0,90",BRC0597N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,04","1,12",BRC0597N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0597N,Nome não encontrado
Riboflavina,mg,"0,04","0,02",BRC0597N,Nome não encontrado
Niacina,mg,"0,38","0,21",BRC0597N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0597N,Nome não encontrado
Vitamina B12,mcg,"0,71","0,39",BRC0597N,Nome não encontrado
Vitamina C,mg,"9,40","5,17",BRC0597N,Nome não encontrado
Equivalente de folato,mcg,"10,0","5,53",BRC0597N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0597N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0597N,Nome não encontrado
Gordura de adição,g,-,-,BRC0597N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0597N,Nome não encontrado
Proteína animal,g,-,-,BRC0597N,Nome não encontrado
